id|drug|RxNorm_Preferred_Term|HOI|MedDRA_Preferred_Term|evidence_type|modality|evidence_source_code_id|statistic value|evidence_linkout|statistic_type
192|1308216|Lisinopril|35104306|Jaundice|aers_eb05||5|0.4810000062|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
193|1308216|Lisinopril|36919231|Intentional self-injury|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
194|1308216|Lisinopril|36919231|Intentional self-injury|aers_ebgm||5|0.5109999776|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
195|1308216|Lisinopril|36919231|Intentional self-injury|aers_eb05||5|0.1969999969|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
196|1308216|Lisinopril|37220041|Pharyngeal disorder|aers_report_count||5|7|https://open.fda.gov/drug/event/reference/|COUNT
197|1308216|Lisinopril|37220041|Pharyngeal disorder|aers_ebgm||5|1.8600000143|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
198|1308216|Lisinopril|37220041|Pharyngeal disorder|aers_eb05||5|0.9819999933|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
199|1308216|Lisinopril|35104688|Heparin-induced thrombocytopenia|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
200|1308216|Lisinopril|35104688|Heparin-induced thrombocytopenia|aers_ebgm||5|0.150000006|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
201|1308216|Lisinopril|35104688|Heparin-induced thrombocytopenia|aers_eb05||5|0.0340000018|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
202|1308216|Lisinopril|35406331|Cerumen impaction|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
203|1308216|Lisinopril|35406331|Cerumen impaction|aers_ebgm||5|0.57099998|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
204|1308216|Lisinopril|35406331|Cerumen impaction|aers_eb05||5|0.1289999932|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
205|1308216|Lisinopril|36516932|Spinal deformity|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
206|1308216|Lisinopril|36516932|Spinal deformity|aers_ebgm||5|0.8149999976|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
207|1308216|Lisinopril|36516932|Spinal deformity|aers_eb05||5|0.1850000024|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
208|1308216|Lisinopril|35708739|Tongue geographic|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
209|1308216|Lisinopril|35708739|Tongue geographic|aers_ebgm||5|1.1499999762|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
210|1308216|Lisinopril|35708739|Tongue geographic|aers_eb05||5|0.2599999905|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
211|1308216|Lisinopril|37119590|Peyronie's disease|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
212|1308216|Lisinopril|37119590|Peyronie's disease|aers_ebgm||5|1.3999999762|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
213|1308216|Lisinopril|37119590|Peyronie's disease|aers_eb05||5|0.5389999747|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
214|1308216|Lisinopril|35406359|Deafness|aers_report_count||5|34|https://open.fda.gov/drug/event/reference/|COUNT
215|1308216|Lisinopril|35406359|Deafness|aers_ebgm||5|0.8299999833|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
216|1308216|Lisinopril|35406359|Deafness|aers_eb05||5|0.621999979|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
217|1308216|Lisinopril|35708233|Obstruction gastric|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
218|1308216|Lisinopril|35708233|Obstruction gastric|aers_ebgm||5|1.6799999475|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
219|1308216|Lisinopril|35708233|Obstruction gastric|aers_eb05||5|0.7289999723|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
220|1308216|Lisinopril|35406349|Otitis externa|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
221|1308216|Lisinopril|35406349|Otitis externa|aers_ebgm||5|0.8790000081|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
222|1308216|Lisinopril|35406349|Otitis externa|aers_eb05||5|0.2820000052|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
223|1308216|Lisinopril|35506459|Adrenal insufficiency|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
224|1308216|Lisinopril|35506459|Adrenal insufficiency|aers_ebgm||5|0.1879999936|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
225|1308216|Lisinopril|35506459|Adrenal insufficiency|aers_eb05||5|0.0419999994|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
226|1308216|Lisinopril|35506689|Diabetes insipidus|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
227|1308216|Lisinopril|35506689|Diabetes insipidus|aers_ebgm||5|0.2779999971|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
228|1308216|Lisinopril|35506689|Diabetes insipidus|aers_eb05||5|0.063000001|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
229|1308216|Lisinopril|36009799|Autoimmune disorder|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
230|1308216|Lisinopril|36009799|Autoimmune disorder|aers_ebgm||5|0.298999995|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
231|1308216|Lisinopril|36009799|Autoimmune disorder|aers_eb05||5|0.0680000037|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
232|1308216|Lisinopril|37019321|Renal impairment|aers_report_count||5|223|https://open.fda.gov/drug/event/reference/|COUNT
233|1308216|Lisinopril|37019321|Renal impairment|aers_ebgm||5|2.0099999905|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
234|1308216|Lisinopril|37019321|Renal impairment|aers_eb05||5|1.7999999523|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
235|1308216|Lisinopril|35506621|Type 1 diabetes mellitus|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
236|1308216|Lisinopril|35506621|Type 1 diabetes mellitus|aers_ebgm||5|0.4699999988|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
237|1308216|Lisinopril|35506621|Type 1 diabetes mellitus|aers_eb05||5|0.1809999943|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
238|1308216|Lisinopril|35607078|Uveitis|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
239|1308216|Lisinopril|35607078|Uveitis|aers_ebgm||5|0.621999979|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
240|1308216|Lisinopril|35607078|Uveitis|aers_eb05||5|0.2939999998|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
241|1308216|Lisinopril|36009764|Laryngeal oedema|aers_report_count||5|138|https://open.fda.gov/drug/event/reference/|COUNT
242|1308216|Lisinopril|36009764|Laryngeal oedema|aers_ebgm||5|6.5500001907|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
243|1308216|Lisinopril|36009764|Laryngeal oedema|aers_eb05||5|5.6799998283|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
244|1308216|Lisinopril|36009851|Pemphigus|aers_report_count||5|12|https://open.fda.gov/drug/event/reference/|COUNT
245|1308216|Lisinopril|36009851|Pemphigus|aers_ebgm||5|4.0700001717|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
246|1308216|Lisinopril|36009851|Pemphigus|aers_eb05||5|2.5|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
247|1308216|Lisinopril|36211197|Maternal drugs affecting foetus|aers_report_count||5|27|https://open.fda.gov/drug/event/reference/|COUNT
248|1308216|Lisinopril|36211197|Maternal drugs affecting foetus|aers_ebgm||5|0.8799999952|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
249|1308216|Lisinopril|36211197|Maternal drugs affecting foetus|aers_eb05||5|0.6370000243|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
250|1308216|Lisinopril|35909568|Portal vein thrombosis|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
251|1308216|Lisinopril|35909568|Portal vein thrombosis|aers_ebgm||5|0.6039999723|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
252|1308216|Lisinopril|35909568|Portal vein thrombosis|aers_eb05||5|0.1940000057|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
253|1308216|Lisinopril|36211457|Burns second degree|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
254|1308216|Lisinopril|36211457|Burns second degree|aers_ebgm||5|0.5749999881|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
255|1308216|Lisinopril|36211457|Burns second degree|aers_eb05||5|0.1299999952|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
256|1308216|Lisinopril|35708271|Duodenal ulcer haemorrhage|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
257|1308216|Lisinopril|35708271|Duodenal ulcer haemorrhage|aers_ebgm||5|0.1889999956|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
258|1308216|Lisinopril|35708271|Duodenal ulcer haemorrhage|aers_eb05||5|0.0610000007|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
259|1308216|Lisinopril|36009850|Pemphigoid|aers_report_count||5|10|https://open.fda.gov/drug/event/reference/|COUNT
260|1308216|Lisinopril|36009850|Pemphigoid|aers_ebgm||5|1.6799999475|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
261|1308216|Lisinopril|36009850|Pemphigoid|aers_eb05||5|0.9850000143|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
262|1308216|Lisinopril|36211091|Limb injury|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
263|1308216|Lisinopril|36211091|Limb injury|aers_ebgm||5|0.3470000029|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
264|1308216|Lisinopril|36211091|Limb injury|aers_eb05||5|0.1509999931|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
265|1308216|Lisinopril|36211297|Fall|aers_report_count||5|250|https://open.fda.gov/drug/event/reference/|COUNT
266|1308216|Lisinopril|36211297|Fall|aers_ebgm||5|0.976000011|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
267|1308216|Lisinopril|36211297|Fall|aers_eb05||5|0.8790000081|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
268|1308216|Lisinopril|35707849|Gastric haemorrhage|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
269|1308216|Lisinopril|35707849|Gastric haemorrhage|aers_ebgm||5|0.3059999943|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
270|1308216|Lisinopril|35707849|Gastric haemorrhage|aers_eb05||5|0.1449999958|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
271|1308216|Lisinopril|36313477|White blood cell count increased|aers_report_count||5|45|https://open.fda.gov/drug/event/reference/|COUNT
272|1308216|Lisinopril|36313477|White blood cell count increased|aers_ebgm||5|0.8420000076|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
273|1308216|Lisinopril|36313477|White blood cell count increased|aers_eb05||5|0.6560000181|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
274|1308216|Lisinopril|36110438|Tinea pedis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
275|1308216|Lisinopril|36110438|Tinea pedis|aers_ebgm||5|0.6119999886|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
276|1308216|Lisinopril|36110438|Tinea pedis|aers_eb05||5|0.1379999965|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
277|1308216|Lisinopril|35909445|Cholelithiasis|aers_report_count||5|44|https://open.fda.gov/drug/event/reference/|COUNT
278|1308216|Lisinopril|35909445|Cholelithiasis|aers_ebgm||5|0.9190000296|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
279|1308216|Lisinopril|35909445|Cholelithiasis|aers_eb05||5|0.7139999866|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
280|1308216|Lisinopril|36110386|Onychomycosis|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
281|1308216|Lisinopril|36110386|Onychomycosis|aers_ebgm||5|0.8820000291|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
282|1308216|Lisinopril|36110386|Onychomycosis|aers_eb05||5|0.3409999907|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
283|1308216|Lisinopril|36211383|Blister|aers_report_count||5|29|https://open.fda.gov/drug/event/reference/|COUNT
284|1308216|Lisinopril|36211383|Blister|aers_ebgm||5|0.7879999876|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
285|1308216|Lisinopril|36211383|Blister|aers_eb05||5|0.5770000219|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
286|1308216|Lisinopril|37622484|Capillary disorder|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
287|1308216|Lisinopril|37622484|Capillary disorder|aers_ebgm||5|1.3500000238|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
288|1308216|Lisinopril|37622484|Capillary disorder|aers_eb05||5|0.4339999855|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
289|1308216|Lisinopril|36009700|Asthma|aers_report_count||5|105|https://open.fda.gov/drug/event/reference/|COUNT
290|1308216|Lisinopril|36009700|Asthma|aers_ebgm||5|0.9850000143|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
291|1308216|Lisinopril|36009700|Asthma|aers_eb05||5|0.8370000124|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
292|1308216|Lisinopril|36718086|Hypoglossal nerve disorder|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
293|1308216|Lisinopril|36718086|Hypoglossal nerve disorder|aers_ebgm||5|1.2799999714|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
294|1308216|Lisinopril|36718086|Hypoglossal nerve disorder|aers_eb05||5|0.2879999876|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
295|1308216|Lisinopril|37119643|Oedema genital|aers_report_count||5|7|https://open.fda.gov/drug/event/reference/|COUNT
296|1308216|Lisinopril|37119643|Oedema genital|aers_ebgm||5|1.1900000572|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
297|1308216|Lisinopril|37119643|Oedema genital|aers_eb05||5|0.6299999952|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
298|1308216|Lisinopril|35104746|Lymphadenopathy|aers_report_count||5|25|https://open.fda.gov/drug/event/reference/|COUNT
299|1308216|Lisinopril|35104746|Lymphadenopathy|aers_ebgm||5|0.6069999933|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
300|1308216|Lisinopril|35104746|Lymphadenopathy|aers_eb05||5|0.4339999855|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
301|1308216|Lisinopril|36110040|Gangrene|aers_report_count||5|8|https://open.fda.gov/drug/event/reference/|COUNT
302|1308216|Lisinopril|36110040|Gangrene|aers_ebgm||5|0.7179999948|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
303|1308216|Lisinopril|36110040|Gangrene|aers_eb05||5|0.3959999979|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
304|1308216|Lisinopril|35708323|Peptic ulcer haemorrhage|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
305|1308216|Lisinopril|35708323|Peptic ulcer haemorrhage|aers_ebgm||5|0.523999989|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
306|1308216|Lisinopril|35708323|Peptic ulcer haemorrhage|aers_eb05||5|0.1679999977|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
307|1308216|Lisinopril|35104165|Disseminated intravascular coagulation|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
308|1308216|Lisinopril|35104165|Disseminated intravascular coagulation|aers_ebgm||5|0.0949999988|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
309|1308216|Lisinopril|35104165|Disseminated intravascular coagulation|aers_eb05||5|0.0370000005|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
310|1308216|Lisinopril|35707512|Abdominal hernia|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
311|1308216|Lisinopril|35707512|Abdominal hernia|aers_ebgm||5|0.5690000057|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
312|1308216|Lisinopril|35707512|Abdominal hernia|aers_eb05||5|0.1829999983|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
313|1308216|Lisinopril|36617941|Neoplasm skin|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
314|1308216|Lisinopril|36617941|Neoplasm skin|aers_ebgm||5|0.4569999874|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
315|1308216|Lisinopril|36617941|Neoplasm skin|aers_eb05||5|0.1030000001|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
316|1308216|Lisinopril|36416501|Respiratory failure|aers_report_count||5|63|https://open.fda.gov/drug/event/reference/|COUNT
317|1308216|Lisinopril|36416501|Respiratory failure|aers_ebgm||5|0.6119999886|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
318|1308216|Lisinopril|36416501|Respiratory failure|aers_eb05||5|0.4959999919|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
319|1308216|Lisinopril|35204903|Atrioventricular block complete|aers_report_count||5|21|https://open.fda.gov/drug/event/reference/|COUNT
320|1308216|Lisinopril|35204903|Atrioventricular block complete|aers_ebgm||5|0.8999999762|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
321|1308216|Lisinopril|35204903|Atrioventricular block complete|aers_eb05||5|0.6230000257|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
322|1308216|Lisinopril|36315486|C-reactive protein increased|aers_report_count||5|16|https://open.fda.gov/drug/event/reference/|COUNT
323|1308216|Lisinopril|36315486|C-reactive protein increased|aers_ebgm||5|0.3910000026|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
324|1308216|Lisinopril|36315486|C-reactive protein increased|aers_eb05||5|0.2569999993|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
325|1308216|Lisinopril|35607312|Pupils unequal|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
326|1308216|Lisinopril|35607312|Pupils unequal|aers_ebgm||5|0.3860000074|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
327|1308216|Lisinopril|35607312|Pupils unequal|aers_eb05||5|0.0869999975|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
328|1308216|Lisinopril|35607495|Optic neuropathy|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
329|1308216|Lisinopril|35607495|Optic neuropathy|aers_ebgm||5|0.4140000045|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
330|1308216|Lisinopril|35607495|Optic neuropathy|aers_eb05||5|0.0939999968|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
331|1308216|Lisinopril|36818651|Hydrops foetalis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
332|1308216|Lisinopril|36818651|Hydrops foetalis|aers_ebgm||5|1.1000000238|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
333|1308216|Lisinopril|36818651|Hydrops foetalis|aers_eb05||5|0.248999998|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
334|1308216|Lisinopril|36617206|Seborrhoeic keratosis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
335|1308216|Lisinopril|36617206|Seborrhoeic keratosis|aers_ebgm||5|0.621999979|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
336|1308216|Lisinopril|36617206|Seborrhoeic keratosis|aers_eb05||5|0.1410000026|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
337|1308216|Lisinopril|35205038|Dyspnoea|aers_report_count||5|834|https://open.fda.gov/drug/event/reference/|COUNT
338|1308216|Lisinopril|35205038|Dyspnoea|aers_ebgm||5|1.2100000381|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
339|1308216|Lisinopril|35205038|Dyspnoea|aers_eb05||5|1.1399999857|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
340|1308216|Lisinopril|35104218|Transfusion reaction|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
341|1308216|Lisinopril|35104218|Transfusion reaction|aers_ebgm||5|1.2000000477|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
342|1308216|Lisinopril|35104218|Transfusion reaction|aers_eb05||5|0.4639999866|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
343|1308216|Lisinopril|35406361|Deafness neurosensory|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
344|1308216|Lisinopril|35406361|Deafness neurosensory|aers_ebgm||5|1.3500000238|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
345|1308216|Lisinopril|35406361|Deafness neurosensory|aers_eb05||5|0.6779999733|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
346|1308216|Lisinopril|37019320|Renal failure chronic|aers_report_count||5|57|https://open.fda.gov/drug/event/reference/|COUNT
347|1308216|Lisinopril|37019320|Renal failure chronic|aers_ebgm||5|2.0999999046|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
348|1308216|Lisinopril|37019320|Renal failure chronic|aers_eb05||5|1.6799999475|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
349|1308216|Lisinopril|37320287|Ingrowing nail|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
350|1308216|Lisinopril|37320287|Ingrowing nail|aers_ebgm||5|2.6300001144|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
351|1308216|Lisinopril|37320287|Ingrowing nail|aers_eb05||5|1.3200000525|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
352|1308216|Lisinopril|37520627|Internal fixation of fracture|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
353|1308216|Lisinopril|37520627|Internal fixation of fracture|aers_ebgm||5|1.0499999523|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
