"PreferredSubstance","RxNORM","NUI","NDFRT_LABEL","DRUGBANK_CA","DRUGBANK_BIO2RDF"
"ASPIRIN","http://purl.bioontology.org/ontology/RXNORM/1191","http://purl.bioontology.org/ontology/NDFRT/N0000006582","Aspirin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00945","http://bio2rdf.org/drugbank:DB00945"
"ATENOLOL","http://purl.bioontology.org/ontology/RXNORM/1202","http://purl.bioontology.org/ontology/NDFRT/N0000146784","ATENOLOL","http://www.drugbank.ca/drugs/DB00335","http://bio2rdf.org/drugbank:DB00335"
"ATENOLOL","http://purl.bioontology.org/ontology/RXNORM/1202","http://purl.bioontology.org/ontology/NDFRT/N0000006639","Atenolol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00335","http://bio2rdf.org/drugbank:DB00335"
"ATRACURIUM","http://purl.bioontology.org/ontology/RXNORM/1218","http://purl.bioontology.org/ontology/NDFRT/N0000147713","ATRACURIUM","http://www.drugbank.ca/drugs/DB00732","http://bio2rdf.org/drugbank:DB00732"
"ATRACURIUM","http://purl.bioontology.org/ontology/RXNORM/1218","http://purl.bioontology.org/ontology/NDFRT/N0000006674","Atracurium [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00732","http://bio2rdf.org/drugbank:DB00732"
"ATROPINE","http://purl.bioontology.org/ontology/RXNORM/1223","http://purl.bioontology.org/ontology/NDFRT/N0000147687","ATROPINE","http://www.drugbank.ca/drugs/DB00572","http://bio2rdf.org/drugbank:DB00572"
"ATROPINE","http://purl.bioontology.org/ontology/RXNORM/1223","http://purl.bioontology.org/ontology/NDFRT/N0000006695","Atropine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00572","http://bio2rdf.org/drugbank:DB00572"
"AURANOFIN","http://purl.bioontology.org/ontology/RXNORM/1227","http://purl.bioontology.org/ontology/NDFRT/N0000146358","AURANOFIN","http://www.drugbank.ca/drugs/DB00995","http://bio2rdf.org/drugbank:DB00995"
"AURANOFIN","http://purl.bioontology.org/ontology/RXNORM/1227","http://purl.bioontology.org/ontology/NDFRT/N0000007406","Auranofin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00995","http://bio2rdf.org/drugbank:DB00995"
"AZACITIDINE","http://purl.bioontology.org/ontology/RXNORM/1251","http://purl.bioontology.org/ontology/NDFRT/N0000148852","AZACITIDINE","http://www.drugbank.ca/drugs/DB00928","http://bio2rdf.org/drugbank:DB00928"
"AZACITIDINE","http://purl.bioontology.org/ontology/RXNORM/1251","http://purl.bioontology.org/ontology/NDFRT/N0000010550","Azacitidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00928","http://bio2rdf.org/drugbank:DB00928"
"AMIFOSTINE","http://purl.bioontology.org/ontology/RXNORM/4126","http://purl.bioontology.org/ontology/NDFRT/N0000148443","AMIFOSTINE","http://www.drugbank.ca/drugs/DB01143","http://bio2rdf.org/drugbank:DB01143"
"AMIFOSTINE","http://purl.bioontology.org/ontology/RXNORM/4126","http://purl.bioontology.org/ontology/NDFRT/N0000007354","Amifostine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01143","http://bio2rdf.org/drugbank:DB01143"
"AMINOSALICYLIC ACID","http://purl.bioontology.org/ontology/RXNORM/7833","http://purl.bioontology.org/ontology/NDFRT/N0000147154","AMINOSALICYLIC ACID","http://www.drugbank.ca/drugs/DB00233","http://bio2rdf.org/drugbank:DB00233"
"AMINOSALICYLIC ACID","http://purl.bioontology.org/ontology/RXNORM/7833","http://purl.bioontology.org/ontology/NDFRT/N0000180192","Aminosalicylic Acid [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00233","http://bio2rdf.org/drugbank:DB00233"
"APRACLONIDINE","http://purl.bioontology.org/ontology/RXNORM/14845","http://purl.bioontology.org/ontology/NDFRT/N0000148534","APRACLONIDINE","http://www.drugbank.ca/drugs/DB00515","http://bio2rdf.org/drugbank:DB00515"
"APRACLONIDINE","http://purl.bioontology.org/ontology/RXNORM/14845","http://purl.bioontology.org/ontology/NDFRT/N0000148534","APRACLONIDINE","http://www.drugbank.ca/drugs/DB00964","http://bio2rdf.org/drugbank:DB00964"
"APRACLONIDINE","http://purl.bioontology.org/ontology/RXNORM/14845","http://purl.bioontology.org/ontology/NDFRT/N0000006575","apraclonidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00515","http://bio2rdf.org/drugbank:DB00515"
"APRACLONIDINE","http://purl.bioontology.org/ontology/RXNORM/14845","http://purl.bioontology.org/ontology/NDFRT/N0000006575","apraclonidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00964","http://bio2rdf.org/drugbank:DB00964"
"ARGATROBAN","http://purl.bioontology.org/ontology/RXNORM/15202","http://purl.bioontology.org/ontology/NDFRT/N0000148682","ARGATROBAN","http://www.drugbank.ca/drugs/DB00278","http://bio2rdf.org/drugbank:DB00278"
"ARGATROBAN","http://purl.bioontology.org/ontology/RXNORM/15202","http://purl.bioontology.org/ontology/NDFRT/N0000007126","argatroban [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00278","http://bio2rdf.org/drugbank:DB00278"
"AMCINONIDE","http://purl.bioontology.org/ontology/RXNORM/17652","http://purl.bioontology.org/ontology/NDFRT/N0000146271","AMCINONIDE","http://www.drugbank.ca/drugs/DB00288","http://bio2rdf.org/drugbank:DB00288"
"AMCINONIDE","http://purl.bioontology.org/ontology/RXNORM/17652","http://purl.bioontology.org/ontology/NDFRT/N0000005899","amcinonide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00288","http://bio2rdf.org/drugbank:DB00288"
"AMLODIPINE","http://purl.bioontology.org/ontology/RXNORM/17767","http://purl.bioontology.org/ontology/NDFRT/N0000148333","AMLODIPINE","http://www.drugbank.ca/drugs/DB00381","http://bio2rdf.org/drugbank:DB00381"
"AMLODIPINE","http://purl.bioontology.org/ontology/RXNORM/17767","http://purl.bioontology.org/ontology/NDFRT/N0000006268","Amlodipine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00381","http://bio2rdf.org/drugbank:DB00381"
"ARSENIC TRIOXIDE","http://purl.bioontology.org/ontology/RXNORM/18330","http://purl.bioontology.org/ontology/NDFRT/N0000148681","ARSENIC TRIOXIDE","http://www.drugbank.ca/drugs/DB01169","http://bio2rdf.org/drugbank:DB01169"
"ARSENIC TRIOXIDE","http://purl.bioontology.org/ontology/RXNORM/18330","http://purl.bioontology.org/ontology/NDFRT/N0000179044","arsenic trioxide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01169","http://bio2rdf.org/drugbank:DB01169"
"ARTEMETHER","http://purl.bioontology.org/ontology/RXNORM/18343","http://purl.bioontology.org/ontology/NDFRT/N0000178417","ARTEMETHER","http://www.drugbank.ca/drugs/DB06697","http://bio2rdf.org/drugbank:DB06697"
"ATOMOXETINE","http://purl.bioontology.org/ontology/RXNORM/38400","http://purl.bioontology.org/ontology/NDFRT/N0000022300","ATOMOXETINE","http://www.drugbank.ca/drugs/DB00289","http://bio2rdf.org/drugbank:DB00289"
"ATOMOXETINE","http://purl.bioontology.org/ontology/RXNORM/38400","http://purl.bioontology.org/ontology/NDFRT/N0000010071","atomoxetine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00289","http://bio2rdf.org/drugbank:DB00289"
"ATOVAQUONE","http://purl.bioontology.org/ontology/RXNORM/60212","http://purl.bioontology.org/ontology/NDFRT/N0000148284","ATOVAQUONE","http://www.drugbank.ca/drugs/DB01117","http://bio2rdf.org/drugbank:DB01117"
"ATOVAQUONE","http://purl.bioontology.org/ontology/RXNORM/60212","http://purl.bioontology.org/ontology/NDFRT/N0000005848","Atovaquone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01117","http://bio2rdf.org/drugbank:DB01117"
"ANAKINRA","http://purl.bioontology.org/ontology/RXNORM/72435","http://purl.bioontology.org/ontology/NDFRT/N0000148718","ANAKINRA","http://www.drugbank.ca/drugs/DB00026","http://bio2rdf.org/drugbank:DB00026"
"ANAKINRA","http://purl.bioontology.org/ontology/RXNORM/72435","http://purl.bioontology.org/ontology/NDFRT/N0000179382","Anakinra [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00026","http://bio2rdf.org/drugbank:DB00026"
"ATORVASTATIN","http://purl.bioontology.org/ontology/RXNORM/83367","http://purl.bioontology.org/ontology/NDFRT/N0000022046","ATORVASTATIN","http://www.drugbank.ca/drugs/DB01076","http://bio2rdf.org/drugbank:DB01076"
"ATORVASTATIN","http://purl.bioontology.org/ontology/RXNORM/83367","http://purl.bioontology.org/ontology/NDFRT/N0000007428","atorvastatin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01076","http://bio2rdf.org/drugbank:DB01076"
"ANASTROZOLE","http://purl.bioontology.org/ontology/RXNORM/84857","http://purl.bioontology.org/ontology/NDFRT/N0000148427","ANASTROZOLE","http://www.drugbank.ca/drugs/DB01217","http://bio2rdf.org/drugbank:DB01217"
"ANASTROZOLE","http://purl.bioontology.org/ontology/RXNORM/84857","http://purl.bioontology.org/ontology/NDFRT/N0000007441","anastrozole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01217","http://bio2rdf.org/drugbank:DB01217"
"ARIPIPRAZOLE","http://purl.bioontology.org/ontology/RXNORM/89013","http://purl.bioontology.org/ontology/NDFRT/N0000148786","ARIPIPRAZOLE","http://www.drugbank.ca/drugs/DB01238","http://bio2rdf.org/drugbank:DB01238"
"ARIPIPRAZOLE","http://purl.bioontology.org/ontology/RXNORM/89013","http://purl.bioontology.org/ontology/NDFRT/N0000010069","aripiprazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01238","http://bio2rdf.org/drugbank:DB01238"
"AMPRENAVIR","http://purl.bioontology.org/ontology/RXNORM/228656","http://purl.bioontology.org/ontology/NDFRT/N0000148609","AMPRENAVIR","http://www.drugbank.ca/drugs/DB00701","http://bio2rdf.org/drugbank:DB00701"
"AMPRENAVIR","http://purl.bioontology.org/ontology/RXNORM/228656","http://purl.bioontology.org/ontology/NDFRT/N0000004336","amprenavir [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00701","http://bio2rdf.org/drugbank:DB00701"
"ARFORMOTEROL","http://purl.bioontology.org/ontology/RXNORM/304962","http://purl.bioontology.org/ontology/NDFRT/N0000176102","ARFORMOTEROL","http://www.drugbank.ca/drugs/DB01274","http://bio2rdf.org/drugbank:DB01274"
"ANIDULAFUNGIN","http://purl.bioontology.org/ontology/RXNORM/341018","http://purl.bioontology.org/ontology/NDFRT/N0000171752","ANIDULAFUNGIN","http://www.drugbank.ca/drugs/DB00362","http://bio2rdf.org/drugbank:DB00362"
"ANIDULAFUNGIN","http://purl.bioontology.org/ontology/RXNORM/341018","http://purl.bioontology.org/ontology/NDFRT/N0000175344","anidulafungin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00362","http://bio2rdf.org/drugbank:DB00362"
"ATAZANAVIR","http://purl.bioontology.org/ontology/RXNORM/343047","http://purl.bioontology.org/ontology/NDFRT/N0000022320","ATAZANAVIR","http://www.drugbank.ca/drugs/DB01072","http://bio2rdf.org/drugbank:DB01072"
"ATAZANAVIR","http://purl.bioontology.org/ontology/RXNORM/343047","http://purl.bioontology.org/ontology/NDFRT/N0000010341","atazanavir [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01072","http://bio2rdf.org/drugbank:DB01072"
"APREPITANT","http://purl.bioontology.org/ontology/RXNORM/358255","http://purl.bioontology.org/ontology/NDFRT/N0000148809","APREPITANT","http://www.drugbank.ca/drugs/DB00673","http://bio2rdf.org/drugbank:DB00673"
"APREPITANT","http://purl.bioontology.org/ontology/RXNORM/358255","http://purl.bioontology.org/ontology/NDFRT/N0000010068","aprepitant [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00673","http://bio2rdf.org/drugbank:DB00673"
"ANAGRELIDE","http://purl.bioontology.org/ontology/RXNORM/596724","http://purl.bioontology.org/ontology/NDFRT/N0000022082","ANAGRELIDE","http://www.drugbank.ca/drugs/DB00261","http://bio2rdf.org/drugbank:DB00261"
"ANAGRELIDE","http://purl.bioontology.org/ontology/RXNORM/596724","http://purl.bioontology.org/ontology/NDFRT/N0000006556","anagrelide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00261","http://bio2rdf.org/drugbank:DB00261"
"AZATHIOPRINE","http://purl.bioontology.org/ontology/RXNORM/1256","http://purl.bioontology.org/ontology/NDFRT/N0000147069","AZATHIOPRINE","http://www.drugbank.ca/drugs/DB00993","http://bio2rdf.org/drugbank:DB00993"
"AZATHIOPRINE","http://purl.bioontology.org/ontology/RXNORM/1256","http://purl.bioontology.org/ontology/NDFRT/N0000005799","Azathioprine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00993","http://bio2rdf.org/drugbank:DB00993"
"AZTREONAM","http://purl.bioontology.org/ontology/RXNORM/1272","http://purl.bioontology.org/ontology/NDFRT/N0000146126","AZTREONAM","http://www.drugbank.ca/drugs/DB00355","http://bio2rdf.org/drugbank:DB00355"
"AZTREONAM","http://purl.bioontology.org/ontology/RXNORM/1272","http://purl.bioontology.org/ontology/NDFRT/N0000005876","Aztreonam [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00355","http://bio2rdf.org/drugbank:DB00355"
"BACITRACIN","http://purl.bioontology.org/ontology/RXNORM/1291","http://purl.bioontology.org/ontology/NDFRT/N0000145879","BACITRACIN","http://www.drugbank.ca/drugs/DB00626","http://bio2rdf.org/drugbank:DB00626"
"BACITRACIN","http://purl.bioontology.org/ontology/RXNORM/1291","http://purl.bioontology.org/ontology/NDFRT/N0000006608","Bacitracin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00626","http://bio2rdf.org/drugbank:DB00626"
"BACLOFEN","http://purl.bioontology.org/ontology/RXNORM/1292","http://purl.bioontology.org/ontology/NDFRT/N0000146719","BACLOFEN","http://www.drugbank.ca/drugs/DB00181","http://bio2rdf.org/drugbank:DB00181"
"BACLOFEN","http://purl.bioontology.org/ontology/RXNORM/1292","http://purl.bioontology.org/ontology/NDFRT/N0000006613","Baclofen [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00181","http://bio2rdf.org/drugbank:DB00181"
"BENDROFLUMETHIAZIDE","http://purl.bioontology.org/ontology/RXNORM/1369","http://purl.bioontology.org/ontology/NDFRT/N0000145992","BENDROFLUMETHIAZIDE","http://www.drugbank.ca/drugs/DB00436","http://bio2rdf.org/drugbank:DB00436"
"BENDROFLUMETHIAZIDE","http://purl.bioontology.org/ontology/RXNORM/1369","http://purl.bioontology.org/ontology/NDFRT/N0000005797","Bendroflumethiazide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00436","http://bio2rdf.org/drugbank:DB00436"
"BENZOCAINE","http://purl.bioontology.org/ontology/RXNORM/1399","http://purl.bioontology.org/ontology/NDFRT/N0000146455","BENZOCAINE","http://www.drugbank.ca/drugs/DB01086","http://bio2rdf.org/drugbank:DB01086"
"BENZOCAINE","http://purl.bioontology.org/ontology/RXNORM/1399","http://purl.bioontology.org/ontology/NDFRT/N0000005906","Benzocaine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01086","http://bio2rdf.org/drugbank:DB01086"
"BENZPHETAMINE","http://purl.bioontology.org/ontology/RXNORM/1422","http://purl.bioontology.org/ontology/NDFRT/N0000147721","BENZPHETAMINE","http://www.drugbank.ca/drugs/DB00865","http://bio2rdf.org/drugbank:DB00865"
"BENZPHETAMINE","http://purl.bioontology.org/ontology/RXNORM/1422","http://purl.bioontology.org/ontology/NDFRT/N0000005977","Benzphetamine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00865","http://bio2rdf.org/drugbank:DB00865"
"BENZTROPINE","http://purl.bioontology.org/ontology/RXNORM/1424","http://purl.bioontology.org/ontology/NDFRT/N0000147723","BENZTROPINE","http://www.drugbank.ca/drugs/DB00245","http://bio2rdf.org/drugbank:DB00245"
"BENZTROPINE","http://purl.bioontology.org/ontology/RXNORM/1424","http://purl.bioontology.org/ontology/NDFRT/N0000007558","Benztropine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00245","http://bio2rdf.org/drugbank:DB00245"
"BETAINE","http://purl.bioontology.org/ontology/RXNORM/1512","http://purl.bioontology.org/ontology/NDFRT/N0000147725","BETAINE","http://www.drugbank.ca/drugs/DB04455","http://bio2rdf.org/drugbank:DB04455"
"BETAINE","http://purl.bioontology.org/ontology/RXNORM/1512","http://purl.bioontology.org/ontology/NDFRT/N0000006734","Betaine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB04455","http://bio2rdf.org/drugbank:DB04455"
"BETAMETHASONE","http://purl.bioontology.org/ontology/RXNORM/1514","http://purl.bioontology.org/ontology/NDFRT/N0000146957","BETAMETHASONE","http://www.drugbank.ca/drugs/DB00443","http://bio2rdf.org/drugbank:DB00443"
"BETAMETHASONE","http://purl.bioontology.org/ontology/RXNORM/1514","http://purl.bioontology.org/ontology/NDFRT/N0000006737","Betamethasone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00443","http://bio2rdf.org/drugbank:DB00443"
"BETAXOLOL","http://purl.bioontology.org/ontology/RXNORM/1520","http://purl.bioontology.org/ontology/NDFRT/N0000147726","BETAXOLOL","http://www.drugbank.ca/drugs/DB00195","http://bio2rdf.org/drugbank:DB00195"
"BETAXOLOL","http://purl.bioontology.org/ontology/RXNORM/1520","http://purl.bioontology.org/ontology/NDFRT/N0000006532","Betaxolol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00195","http://bio2rdf.org/drugbank:DB00195"
"BIOTIN","http://purl.bioontology.org/ontology/RXNORM/1588","http://purl.bioontology.org/ontology/NDFRT/N0000146018","BIOTIN","http://www.drugbank.ca/drugs/DB00121","http://bio2rdf.org/drugbank:DB00121"
"BIOTIN","http://purl.bioontology.org/ontology/RXNORM/1588","http://purl.bioontology.org/ontology/NDFRT/N0000005852","Biotin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00121","http://bio2rdf.org/drugbank:DB00121"
"BIPERIDEN","http://purl.bioontology.org/ontology/RXNORM/1589","http://purl.bioontology.org/ontology/NDFRT/N0000147728","BIPERIDEN","http://www.drugbank.ca/drugs/DB00810","http://bio2rdf.org/drugbank:DB00810"
"BIPERIDEN","http://purl.bioontology.org/ontology/RXNORM/1589","http://purl.bioontology.org/ontology/NDFRT/N0000007878","Biperiden [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00810","http://bio2rdf.org/drugbank:DB00810"
"BISACODYL","http://purl.bioontology.org/ontology/RXNORM/1596","http://purl.bioontology.org/ontology/NDFRT/N0000146848","BISACODYL","http://www.drugbank.ca/drugs/DB04824","http://bio2rdf.org/drugbank:DB04824"
"BISACODYL","http://purl.bioontology.org/ontology/RXNORM/1596","http://purl.bioontology.org/ontology/NDFRT/N0000005898","Bisacodyl [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB04824","http://bio2rdf.org/drugbank:DB04824"
"BISMUTH","http://purl.bioontology.org/ontology/RXNORM/1599","http://purl.bioontology.org/ontology/NDFRT/N0000148861","BISMUTH","http://www.drugbank.ca/drugs/DB01294","http://bio2rdf.org/drugbank:DB01294"
"BISMUTH","http://purl.bioontology.org/ontology/RXNORM/1599","http://purl.bioontology.org/ontology/NDFRT/N0000007888","Bismuth [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01294","http://bio2rdf.org/drugbank:DB01294"
"BLEOMYCIN","http://purl.bioontology.org/ontology/RXNORM/1622","http://purl.bioontology.org/ontology/NDFRT/N0000147730","BLEOMYCIN","http://www.drugbank.ca/drugs/DB00290","http://bio2rdf.org/drugbank:DB00290"
"BLEOMYCIN","http://purl.bioontology.org/ontology/RXNORM/1622","http://purl.bioontology.org/ontology/NDFRT/N0000147730","BLEOMYCIN","http://www.drugbank.ca/drugs/DB02721","http://bio2rdf.org/drugbank:DB02721"
"BLEOMYCIN","http://purl.bioontology.org/ontology/RXNORM/1622","http://purl.bioontology.org/ontology/NDFRT/N0000006022","Bleomycin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00290","http://bio2rdf.org/drugbank:DB00290"
"BLEOMYCIN","http://purl.bioontology.org/ontology/RXNORM/1622","http://purl.bioontology.org/ontology/NDFRT/N0000006022","Bleomycin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB02721","http://bio2rdf.org/drugbank:DB02721"
"BROMOCRIPTINE","http://purl.bioontology.org/ontology/RXNORM/1760","http://purl.bioontology.org/ontology/NDFRT/N0000147732","BROMOCRIPTINE","http://www.drugbank.ca/drugs/DB01200","http://bio2rdf.org/drugbank:DB01200"
"BROMOCRIPTINE","http://purl.bioontology.org/ontology/RXNORM/1760","http://purl.bioontology.org/ontology/NDFRT/N0000006163","Bromocriptine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01200","http://bio2rdf.org/drugbank:DB01200"
