drug_concept_id	HOI_concept_id	NCT_ID	INTERVENTION_NAME
1310317	0	NCT00270894	cyclophosphamide
1315942	0	NCT00270894	docetaxel
1387104	0	NCT00270894	trastuzumab
734354	0	NCT01603394	pregabalin
1560278	0	NCT01556594	glucagon
909795	0	NCT00494494	nepafenac
1397141	0	NCT00408694	bevacizumab
1397599	0	NCT00408694	cisplatin
955632	0	NCT00408694	fluorouracil
1397141	0	NCT00416494	bevacizumab
1318011	0	NCT00416494	oxaliplatin
991003	0	NCT00539994	retapamulin
1397141	0	NCT00499694	bevacizumab
44816332	0	NCT01128894	albiglutide
40170911	0	NCT01128894	liraglutide
1118084	0	NCT00291694	celecoxib
1378382	0	NCT00031694	paclitaxel
19067036	0	NCT00654784	idebenone
1177480	0	NCT00565084	ibuprofen
1716903	0	NCT00672984	moxifloxacin
1341149	0	NCT00311584	temozolomide
40244266	0	NCT00851084	aflibercept
1318011	0	NCT00851084	oxaliplatin
19024728	0	NCT00095784	decitabine
1130585	0	NCT00431184	pentazocine
1397141	0	NCT00970684	bevacizumab
1315942	0	NCT00970684	docetaxel
42709327	0	NCT00597584	peginesatide
1310149	0	NCT00412984	warfarin
43013024	0	NCT00412984	apixaban
1545958	0	NCT00276484	atorvastatin
1526475	0	NCT00276484	ezetimibe
19090984	0	NCT00981084	armodafinil
742185	0	NCT00190684	atomoxetine
1304919	0	NCT00191984	pemetrexed
1367268	0	NCT00191984	irinotecan
912803	0	NCT00492284	verteporfin
19080982	0	NCT00492284	ranibizumab
1518254	0	NCT00492284	dexamethasone
1589505	0	NCT01328184	levonorgestrel
1516976	0	NCT01003184	insulin detemir
1337620	0	NCT00470184	capecitabine
1318011	0	NCT00470184	oxaliplatin
1516976	0	NCT01165684	insulin detemir
1119119	0	NCT00234884	adalimumab
19011355	0	NCT00733421	etoricoxib
1103314	0	NCT00733421	tramadol
1398937	0	NCT00349921	clonidine
1309204	0	NCT00349921	adenosine
1748975	0	NCT01110421	cefepime
1713905	0	NCT01110421	doripenem
1304919	0	NCT00606021	pemetrexed
1147878	0	NCT00723021	zileuton
1344905	0	NCT00459121	carboplatin
1378382	0	NCT00459121	paclitaxel
1337068	0	NCT00424021	ambrisentan
40222431	0	NCT01001221	cabazitaxel
1314924	0	NCT01001221	gemcitabine
1304919	0	NCT00447421	pemetrexed
1397599	0	NCT00447421	cisplatin
753626	0	NCT00997321	propofol
19012346	0	NCT00516321	eltrombopag
40172543	0	NCT01660321	spinosad
19038562	0	NCT01233921	palifermin
19124477	0	NCT01254721	lithium
1119119	0	NCT01231321	adalimumab
42801287	0	NCT00551421	pertuzumab
1315411	0	NCT00551421	cetuximab
1151789	0	NCT01313221	etanercept
1314273	0	NCT00006721	rituximab
1310317	0	NCT00006721	cyclophosphamide
1551099	0	NCT00006721	prednisone
1119119	0	NCT00427921	adalimumab
1551099	0	NCT00301821	prednisone
1314273	0	NCT00301821	rituximab
1310317	0	NCT00301821	cyclophosphamide
1186087	0	NCT00547521	abatacept
1580747	0	NCT01296412	sitagliptin
40170911	0	NCT01296412	liraglutide
1597756	0	NCT01296412	glimepiride
1503297	0	NCT01296412	metformin
19036797	0	NCT01227512	tolvaptan
997881	0	NCT00352612	clindamycin
1786621	0	NCT00352612	cephalexin
1387426	0	NCT00243412	folate
1305058	0	NCT00243412	methotrexate
1506270	0	NCT00243412	methylprednisolone
1358436	0	NCT00474812	dasatinib
1336825	0	NCT00023712	bortezomib
1107830	0	NCT00730912	loratadine
1397599	0	NCT00012012	cisplatin
1337159	0	NCT00875212	calcium glycerophosphate
717136	0	NCT00825812	neostigmine
1787101	0	NCT00827112	maraviroc
40163718	0	NCT01107912	prasugrel
1322184	0	NCT01107912	clopidogrel
711584	0	NCT01239212	levetiracetam
1315942	0	NCT00343512	docetaxel
1714277	0	NCT00143312	voriconazole
1314273	0	NCT00225212	rituximab
1341149	0	NCT00619112	temozolomide
1314273	0	NCT00444912	rituximab
1397141	0	NCT00959647	bevacizumab
19011355	0	NCT00264147	etoricoxib
1378382	0	NCT00262847	paclitaxel
1344905	0	NCT00262847	carboplatin
1397141	0	NCT00262847	bevacizumab
1506270	0	NCT00282347	methylprednisolone
19003999	0	NCT00282347	mycophenolate mofetil
1314273	0	NCT00282347	rituximab
750982	0	NCT00296647	bupropion
757352	0	NCT00833547	eszopiclone
1111220	0	NCT00583947	arformoterol
1192218	0	NCT00583947	levalbuterol
929638	0	NCT00156247	acitretin
1321636	0	NCT00815347	bosentan
19113574	0	NCT00895947	interferon-alpha
40239330	0	NCT00535847	telaprevir
1762711	0	NCT00535847	ribavirin
43013182	0	NCT01761747	ponatinib
1551099	0	NCT00596947	prednisone
40241969	0	NCT00866047	brentuximab vedotin
19026972	0	NCT00179647	lenalidomide
1518254	0	NCT00179647	dexamethasone
1115572	0	NCT00911547	beclomethasone
766814	0	NCT00550147	quetiapine
19137042	0	NCT00019747	thalidomide
40171288	0	NCT01163747	tocilizumab
1305058	0	NCT01163747	methotrexate
936748	0	NCT00248547	aprepitant
1518254	0	NCT00248547	dexamethasone
1000560	0	NCT00248547	ondansetron
1551099	0	NCT00634647	prednisone
1397141	0	NCT00365547	bevacizumab
19011130	0	NCT01189747	normal saline
1341149	0	NCT00687323	temozolomide
1363387	0	NCT00754923	sorafenib
1551803	0	NCT01142323	fenofibrate
936748	0	NCT01580423	aprepitant
40170911	0	NCT00294723	liraglutide
1597756	0	NCT00294723	glimepiride
40168938	0	NCT00816023	ecallantide
1583722	0	NCT01077323	exenatide
1308432	0	NCT00085423	sargramostim
1310317	0	NCT00085423	cyclophosphamide
1309770	0	NCT00085423	aldesleukin
1397599	0	NCT00229723	cisplatin
1310317	0	NCT00322101	cyclophosphamide
19003999	0	NCT00322101	mycophenolate mofetil
1333357	0	NCT00322101	busulfan
19010482	0	NCT00322101	cyclosporine
950637	0	NCT00322101	tacrolimus
1305058	0	NCT00322101	methotrexate
1336825	0	NCT00719901	bortezomib
19026972	0	NCT00114101	lenalidomide
1310317	0	NCT00114101	cyclophosphamide
1304850	0	NCT00114101	filgrastim
1301267	0	NCT00114101	melphalan
1524674	0	NCT00079001	zoledronic acid
19003999	0	NCT00064701	mycophenolate mofetil
1518254	0	NCT01698801	dexamethasone
1397599	0	NCT00401401	cisplatin
715259	0	NCT00849901	duloxetine
755695	0	NCT00849901	fluoxetine
43013024	0	NCT00643201	apixaban
1310149	0	NCT00643201	warfarin
1506270	0	NCT01267201	methylprednisolone
1305058	0	NCT01185301	methotrexate
1119119	0	NCT01185301	adalimumab
1503297	0	NCT00366301	metformin
950637	0	NCT01169701	tacrolimus
19011440	0	NCT01169701	everolimus
1337651	0	NCT00127101	vorinostat
1314273	0	NCT00553501	rituximab
1713905	0	NCT00502801	doripenem
1315942	0	NCT00436501	docetaxel
42709323	0	NCT01685801	ivacaftor
40170911	0	NCT01206101	liraglutide
742185	0	NCT00617201	atomoxetine
1337620	0	NCT00354601	capecitabine
1315942	0	NCT00354601	docetaxel
40170911	0	NCT01572740	liraglutide
19122121	0	NCT01572740	insulin
1336825	0	NCT01009840	bortezomib
1314273	0	NCT01382940	rituximab
1305058	0	NCT01382940	methotrexate
1506270	0	NCT01382940	methylprednisolone
1125315	0	NCT01382940	acetaminophen
1397141	0	NCT00079040	bevacizumab
1397599	0	NCT00079040	cisplatin
1350504	0	NCT00079040	etoposide
1343346	0	NCT00140140	vinorelbine
40172153	0	NCT00528840	collagenase clostridium histolyticum
1387104	0	NCT00478140	trastuzumab
1503297	0	NCT00617240	metformin
904453	0	NCT00206440	esomeprazole
989878	0	NCT01515540	lidocaine
19018013	0	NCT00839540	micafungin
1397141	0	NCT00826540	bevacizumab
40239216	0	NCT00621140	linagliptin
936748	0	NCT01640340	aprepitant
1000560	0	NCT01640340	ondansetron
1518254	0	NCT01640340	dexamethasone
1337620	0	NCT00033540	capecitabine
19078187	0	NCT00381940	ifosfamide
1336825	0	NCT00381940	bortezomib
1304850	0	NCT00381940	filgrastim
1524674	0	NCT00103740	zoledronic acid
1348265	0	NCT00354640	anastrozole
1539403	0	NCT00354640	simvastatin
1397599	0	NCT01031446	cisplatin
19011440	0	NCT01031446	everolimus
1378382	0	NCT01031446	paclitaxel
40170911	0	NCT00395746	liraglutide
1517740	0	NCT00497146	paricalcitol
1314273	0	NCT00060346	rituximab
1310317	0	NCT00060346	cyclophosphamide
43014182	0	NCT00707746	mipomersen
19011440	0	NCT01024946	everolimus
1309770	0	NCT00274846	aldesleukin
1310317	0	NCT00274846	cyclophosphamide
19045272	0	NCT00319046	miglustat
19015768	0	NCT00454246	methoxy polyethylene glycol-epoetin beta
1301125	0	NCT00454246	epoetin alfa
1304643	0	NCT00454246	darbepoetin alfa
753626	0	NCT00646646	propofol
19061088	0	NCT00646646	dexmedetomidine
797617	0	NCT00369746	citalopram
734354	0	NCT00442546	pregabalin
1398399	0	NCT00793546	exemestane
1786055	0	NCT00602446	deferasirox
1517740	0	NCT00428246	paricalcitol
19025348	0	NCT00490646	ixabepilone
1315942	0	NCT00490646	docetaxel
1387104	0	NCT00490646	trastuzumab
1327256	0	NCT00439946	treprostinil
1337068	0	NCT01808313	ambrisentan
780442	0	NCT00828113	varenicline
1395557	0	NCT00253513	fludarabine
19042545	0	NCT00253513	treosulfan
40239330	0	NCT01459913	telaprevir
1762711	0	NCT01459913	ribavirin
753626	0	NCT00997113	propofol
19059528	0	NCT00997113	alfentanil
1377141	0	NCT00354913	hydroxyurea
19015768	0	NCT00422513	methoxy polyethylene glycol-epoetin beta
40168385	0	NCT00098813	romidepsin
19080458	0	NCT00838513	eculizumab
1337651	0	NCT00111813	vorinostat
1336825	0	NCT00111813	bortezomib
1350504	0	NCT00618813	etoposide
19078187	0	NCT00618813	ifosfamide
1310317	0	NCT00618813	cyclophosphamide
1304850	0	NCT00618813	filgrastim
40238052	0	NCT01372813	vandetanib
1315942	0	NCT00362882	docetaxel
1336825	0	NCT00362882	bortezomib
1397141	0	NCT00651482	bevacizumab
1516976	0	NCT00447382	insulin detemir
40170911	0	NCT00620282	liraglutide
1597756	0	NCT00620282	glimepiride
735979	0	NCT00417482	risperidone
19137385	0	NCT00392782	thiotepa
1517740	0	NCT00634582	paricalcitol
1508439	0	NCT00569582	mifepristone
40170911	0	NCT00518882	liraglutide
1583722	0	NCT00518882	exenatide
1310317	0	NCT00075582	cyclophosphamide
1311443	0	NCT00075582	dactinomycin
1315942	0	NCT00786682	docetaxel
1777087	0	NCT00786682	hydroxychloroquine
1512446	0	NCT00646282	doxercalciferol
1310317	0	NCT00096382	cyclophosphamide
1309770	0	NCT00096382	aldesleukin
1304850	0	NCT00096382	filgrastim
701322	0	NCT00344682	memantine
1314002	0	NCT00108082	atenolol
1308216	0	NCT00108082	lisinopril
1305058	0	NCT00122382	methotrexate
1151789	0	NCT00800982	etanercept
950637	0	NCT00282282	tacrolimus
19034726	0	NCT00282282	sirolimus
1395557	0	NCT00282282	fludarabine
1310317	0	NCT00003782	cyclophosphamide
1315942	0	NCT00003782	docetaxel
1338512	0	NCT00003782	doxorubicin
1397141	0	NCT00670982	bevacizumab
1343346	0	NCT00670982	vinorelbine
1387104	0	NCT00670982	trastuzumab
1787101	0	NCT00496782	maraviroc
1503297	0	NCT00316082	metformin
939259	0	NCT01136382	budesonide
19038562	0	NCT00101582	palifermin
19034726	0	NCT00369382	sirolimus
936429	0	NCT00472082	efalizumab
1517740	0	NCT01341782	paricalcitol
40168385	0	NCT00084682	romidepsin
1315942	0	NCT00331682	docetaxel
