source_code|source_vocabulary_id|source_code_description|target_concept_id|target_vocabulary_id|mapping_type|primary_map|valid_start_date|valid_end_date|invalid_reason
D010646|46|Phentolamine|1335539|8|DRUG|Y|1970-01-01|2099-12-31|
D010830|46|Physostigmine|19044337|8|DRUG|Y|1970-01-01|2099-12-31|
D010840|46|Phytosterols|19044812|8|DRUG|Y|1970-01-01|2099-12-31|
D010894|46|Piroxicam|1146810|8|DRUG|Y|1970-01-01|2099-12-31|
D010909|46|Pituitary Hormones, Posterior|19046987|8|DRUG|Y|1970-01-01|2099-12-31|
D011095|46|Polyethylenes|19135778|8|DRUG|Y|1970-01-01|2099-12-31|
D011241|46|Prednisone|1551099|8|DRUG|Y|1970-01-01|2099-12-31|
D011343|46|Procaine|751698|8|DRUG|Y|1970-01-01|2099-12-31|
D011429|46|Propolis|19135804|8|DRUG|Y|1970-01-01|2099-12-31|
D011515|46|Prothionamide|19135812|8|DRUG|Y|1970-01-01|2099-12-31|
D014215|46|Triacetin|19003914|8|DRUG|Y|1970-01-01|2099-12-31|
D014272|46|Trifluperidol|19005101|8|DRUG|Y|1970-01-01|2099-12-31|
C043648|46|acrivastine|1140123|8|DRUG|Y|1970-01-01|2099-12-31|
C044327|46|interferon beta-1b|713196|8|DRUG|Y|1970-01-01|2099-12-31|
C044946|46|benazepril|1335471|8|DRUG|Y|1970-01-01|2099-12-31|
C045166|46|bretylium|19038998|8|DRUG|Y|1970-01-01|2099-12-31|
C045645|46|cilostazol|1350310|8|DRUG|Y|1970-01-01|2099-12-31|
C047046|46|atosiban|19122136|8|DRUG|Y|1970-01-01|2099-12-31|
C047316|46|flosequinan|19096489|8|DRUG|Y|1970-01-01|2099-12-31|
C047426|46|venlafaxine|743670|8|DRUG|Y|1970-01-01|2099-12-31|
C048832|46|piketoprofen|19133329|8|DRUG|Y|1970-01-01|2099-12-31|
C051890|46|irinotecan|1367268|8|DRUG|Y|1970-01-01|2099-12-31|
C052599|46|piroctone olamine|19025614|8|DRUG|Y|1970-01-01|2099-12-31|
D014309|46|Tripelennamine|1105853|8|DRUG|Y|1970-01-01|2099-12-31|
D011729|46|Pyridostigmine|759740|8|DRUG|Y|1970-01-01|2099-12-31|
D011730|46|Pyridoxal|19059817|8|DRUG|Y|1970-01-01|2099-12-31|
D011802|46|Quinidine|1360421|8|DRUG|Y|1970-01-01|2099-12-31|
D012293|46|Rifampin|1763204|8|DRUG|Y|1970-01-01|2099-12-31|
D012294|46|Rifamycins|19136008|8|DRUG|Y|1970-01-01|2099-12-31|
D012436|46|S-Adenosylmethionine|1363981|8|DRUG|Y|1970-01-01|2099-12-31|
D012642|46|Selegiline|766209|8|DRUG|Y|1970-01-01|2099-12-31|
D012825|46|Silicon|19066891|8|DRUG|Y|1970-01-01|2099-12-31|
D012835|46|Silver Nitrate|966913|8|DRUG|Y|1970-01-01|2099-12-31|
D012972|46|Sodium Hydroxide|19069760|8|DRUG|Y|1970-01-01|2099-12-31|
D012976|46|Sodium Morrhuate|19069904|8|DRUG|Y|1970-01-01|2099-12-31|
D012978|46|Sodium Oxybate|769935|8|DRUG|Y|1970-01-01|2099-12-31|
D013311|46|Streptozocin|19136210|8|DRUG|Y|1970-01-01|2099-12-31|
D013390|46|Succinylcholine|836208|8|DRUG|Y|1970-01-01|2099-12-31|
D013442|46|Sulfinpyrazone|1236493|8|DRUG|Y|1970-01-01|2099-12-31|
D013455|46|Sulfur|1036525|8|DRUG|Y|1970-01-01|2099-12-31|
D013469|46|Sulpiride|19136626|8|DRUG|Y|1970-01-01|2099-12-31|
D013713|46|Teniposide|19136750|8|DRUG|Y|1970-01-01|2099-12-31|
D013759|46|Tetrahydrocannabinol|1037005|8|DRUG|Y|1970-01-01|2099-12-31|
D013847|46|Thiethylperazine|1037358|8|DRUG|Y|1970-01-01|2099-12-31|
D013962|46|Thyroid Extract, Desiccated|1501309|8|DRUG|Y|1970-01-01|2099-12-31|
D013973|46|Thyrotropin-Releasing Hormone|19001701|8|DRUG|Y|1970-01-01|2099-12-31|
C000486|46|citiolone|19050441|8|DRUG|Y|1970-01-01|2099-12-31|
C000490|46|clobenzorex|19050840|8|DRUG|Y|1970-01-01|2099-12-31|
C001716|46|polydihydroxydimethyldiphenylmethanedisulfonic acid|19075109|8|DRUG|Y|1970-01-01|2099-12-31|
C001910|46|carzenide|19026951|8|DRUG|Y|1970-01-01|2099-12-31|
D004025|46|Dicyclomine|924724|8|DRUG|Y|1970-01-01|2099-12-31|
D000585|46|Aminacrine|19091514|8|DRUG|Y|1970-01-01|2099-12-31|
D019344|46|Lactate|19011035|8|DRUG|Y|2009-12-07|2099-12-31|
C464843|46|nitenpyram|40168316|8|DRUG|Y|2009-12-07|2099-12-31|
D000639|46|Amitriptyline|710062|8|DRUG|Y|1970-01-01|2099-12-31|
D000654|46|Amobarbital|712757|8|DRUG|Y|1970-01-01|2099-12-31|
D000681|46|Amylases|919204|8|DRUG|Y|1970-01-01|2099-12-31|
D001241|46|Aspirin|1112807|8|DRUG|Y|1970-01-01|2099-12-31|
D001390|46|Azlocillin|19015123|8|DRUG|Y|1970-01-01|2099-12-31|
D001500|46|BCG Vaccine|19015423|8|DRUG|Y|1970-01-01|2099-12-31|
D001537|46|Bencyclane|19016320|8|DRUG|Y|1970-01-01|2099-12-31|
D000721|46|Ancrod|19024544|8|DRUG|Y|1970-01-01|2099-12-31|
D004923|46|Erythrosine|19103082|8|DRUG|Y|1970-01-01|2099-12-31|
D002434|46|Cefadroxil|1769535|8|DRUG|Y|1970-01-01|2099-12-31|
D002443|46|Ceftriaxone|1777806|8|DRUG|Y|1970-01-01|2099-12-31|
D002515|46|Cephradine|1786842|8|DRUG|Y|1970-01-01|2099-12-31|
D005640|46|Follicle Stimulating Hormone|1588712|8|DRUG|Y|1970-01-01|2099-12-31|
D005703|46|Gallamine|19057690|8|DRUG|Y|1970-01-01|2099-12-31|
D005857|46|Germanium|19059405|8|DRUG|Y|1970-01-01|2099-12-31|
D005867|46|Gestrinone|19059522|8|DRUG|Y|1970-01-01|2099-12-31|
D005937|46|Calcium Glucarate|19018602|8|DRUG|Y|1970-01-01|2099-12-31|
D005942|46|Copper Gluconate|19004810|8|DRUG|Y|1970-01-01|2099-12-31|
D005947|46|Glucose|1560524|8|DRUG|Y|1970-01-01|2099-12-31|
D005994|46|Calcium Glycerophosphate|1337159|8|DRUG|Y|1970-01-01|2099-12-31|
D005996|46|Nitroglycerin|1361711|8|DRUG|Y|1970-01-01|2099-12-31|
D006035|46|Licorice|1353048|8|DRUG|Y|1970-01-01|2099-12-31|
D006063|46|Chorionic Gonadotropin|1563600|8|DRUG|Y|1970-01-01|2099-12-31|
D006220|46|Haloperidol|766529|8|DRUG|Y|1970-01-01|2099-12-31|
C023635|46|dienogest|19054876|8|DRUG|Y|1970-01-01|2099-12-31|
C023768|46|halofantrine|1766340|8|DRUG|Y|1970-01-01|2099-12-31|
C023842|46|lormetazepam|19007977|8|DRUG|Y|1970-01-01|2099-12-31|
C023885|46|menadiol|19009057|8|DRUG|Y|1970-01-01|2099-12-31|
C024158|46|tiadilon|19100754|8|DRUG|Y|1970-01-01|2099-12-31|
C025787|46|N-acetyltyrosine|19011456|8|DRUG|Y|1970-01-01|2099-12-31|
C026116|46|torsemide|942350|8|DRUG|Y|1970-01-01|2099-12-31|
C026784|46|acemetacin|19029398|8|DRUG|Y|1970-01-01|2099-12-31|
C027373|46|potassium chromate(VI)|19095132|8|DRUG|Y|1970-01-01|2099-12-31|
C027634|46|indanazoline|19069106|8|DRUG|Y|1970-01-01|2099-12-31|
C027707|46|sodium perborate|19039877|8|DRUG|Y|1970-01-01|2099-12-31|
C027859|46|morniflumate|19072152|8|DRUG|Y|1970-01-01|2099-12-31|
C028222|46|dicobalt edetate|19007780|8|DRUG|Y|1970-01-01|2099-12-31|
D001205|46|Ascorbic Acid|19011773|8|DRUG|Y|1970-01-01|2099-12-31|
D001216|46|Asparagine|19011069|8|DRUG|Y|1970-01-01|2099-12-31|
D001646|46|Bile|19023420|8|DRUG|Y|1970-01-01|2099-12-31|
C528449|46|carglumic acid|19102150|8|DRUG|Y|1970-01-01|2099-12-31|
C529000|46|golimumab|19041065|8|DRUG|Y|1970-01-01|2099-12-31|
D000074|46|Acenocoumarol|19024063|8|DRUG|Y|1970-01-01|2099-12-31|
D000109|46|Acetylcholine|19037624|8|DRUG|Y|1970-01-01|2099-12-31|
D000112|46|Acetyldigitoxin|19011193|8|DRUG|Y|1970-01-01|2099-12-31|
D000362|46|Agar|19043649|8|DRUG|Y|1970-01-01|2099-12-31|
D000493|46|Allopurinol|1167322|8|DRUG|Y|1970-01-01|2099-12-31|
D000525|46|Alprazolam|781039|8|DRUG|Y|1970-01-01|2099-12-31|
D000632|46|Aminopyrine|19125628|8|DRUG|Y|1970-01-01|2099-12-31|
D000643|46|Ammonium Chloride|912362|8|DRUG|Y|1970-01-01|2099-12-31|
D000961|46|Antilymphocyte Immunoglobulin|19136041|8|DRUG|Y|1970-01-01|2099-12-31|
D001120|46|Arginine|19006410|8|DRUG|Y|1970-01-01|2099-12-31|
D001215|46|Asparaginase|19012585|8|DRUG|Y|1970-01-01|2099-12-31|
D001224|46|Aspartic Acid|19012686|8|DRUG|Y|1970-01-01|2099-12-31|
D001285|46|Atropine|914335|8|DRUG|Y|1970-01-01|2099-12-31|
D001546|46|Bentonite|19016467|8|DRUG|Y|1970-01-01|2099-12-31|
D001565|46|Benzoate|711452|8|DRUG|Y|1970-01-01|2099-12-31|
D001622|46|Betaine|1520218|8|DRUG|Y|1970-01-01|2099-12-31|
D013407|46|Sulbactam|1836241|8|DRUG|Y|1970-01-01|2099-12-31|
D013444|46|Sulfisoxazole|1836503|8|DRUG|Y|1970-01-01|2099-12-31|
D002065|46|Buspirone|733301|8|DRUG|Y|1970-01-01|2099-12-31|
D002112|46|Calcifediol|19035569|8|DRUG|Y|1970-01-01|2099-12-31|
D002193|46|Cantharidin|19039679|8|DRUG|Y|1970-01-01|2099-12-31|
D002211|46|Capsaicin|939881|8|DRUG|Y|1970-01-01|2099-12-31|
D002217|46|Carbachol|940183|8|DRUG|Y|1970-01-01|2099-12-31|
D002228|46|Carbenicillin|1740546|8|DRUG|Y|1970-01-01|2099-12-31|
D002233|46|Carbocysteine|19041843|8|DRUG|Y|1970-01-01|2099-12-31|
D002266|46|Carboxymethylcellulose|949279|8|DRUG|Y|1970-01-01|2099-12-31|
D002374|46|Catalase|19047698|8|DRUG|Y|1970-01-01|2099-12-31|
D002433|46|Cefaclor|1768849|8|DRUG|Y|1970-01-01|2099-12-31|
D013467|46|Sulindac|1236607|8|DRUG|Y|1970-01-01|2099-12-31|
D003899|46|Desoximetasone|917336|8|DRUG|Y|1970-01-01|2099-12-31|
D003900|46|Desoxycorticosterone|19017895|8|DRUG|Y|1970-01-01|2099-12-31|
D003913|46|Dextroamphetamine|719311|8|DRUG|Y|1970-01-01|2099-12-31|
D003975|46|Diazepam|723013|8|DRUG|Y|1970-01-01|2099-12-31|
D013496|46|Suprofen|1036636|8|DRUG|Y|1970-01-01|2099-12-31|
D013747|46|Tetrabenazine|836877|8|DRUG|Y|1970-01-01|2099-12-31|
D004098|46|Dihydroxyacetone|927194|8|DRUG|Y|1970-01-01|2099-12-31|
D004112|46|Dimercaprol|1728903|8|DRUG|Y|1970-01-01|2099-12-31|
D004113|46|Succimer|1728909|8|DRUG|Y|1970-01-01|2099-12-31|
D004115|46|Dimethindene|19028947|8|DRUG|Y|1970-01-01|2099-12-31|
D004316|46|Doxepin|738156|8|DRUG|Y|1970-01-01|2099-12-31|
D004329|46|Droperidol|739323|8|DRUG|Y|1970-01-01|2099-12-31|
D004897|46|Erythrityl Tetranitrate|19045644|8|DRUG|Y|1970-01-01|2099-12-31|
D004966|46|Estrogens, Conjugated (USP)|1549080|8|DRUG|Y|1970-01-01|2099-12-31|
D004999|46|Amifostine|1350040|8|DRUG|Y|1970-01-01|2099-12-31|
D005003|46|Ethisterone|19050090|8|DRUG|Y|1970-01-01|2099-12-31|
D005070|46|Evans Blue|19050607|8|DRUG|Y|1970-01-01|2099-12-31|
D005273|46|Fenbendazole|40167608|8|DRUG|Y|1970-01-01|2099-12-31|
D005437|46|Flucytosine|1755112|8|DRUG|Y|1970-01-01|2099-12-31|
D005447|46|Fluocinonide|955252|8|DRUG|Y|1970-01-01|2099-12-31|
D005474|46|Fluoxymesterone|1555887|8|DRUG|Y|1970-01-01|2099-12-31|
D005711|46|Gallopamil|19057715|8|DRUG|Y|1970-01-01|2099-12-31|
D005752|46|Gastric Mucins|19112537|8|DRUG|Y|1970-01-01|2099-12-31|
D005866|46|Gestonorone Caproate|19059487|8|DRUG|Y|1970-01-01|2099-12-31|
D005934|46|Glucagon|1560278|8|DRUG|Y|1970-01-01|2099-12-31|
D006427|46|Hemin|19067303|8|DRUG|Y|1970-01-01|2099-12-31|
D006496|46|Heparinoids|19113045|8|DRUG|Y|1970-01-01|2099-12-31|
D006514|46|Hepatitis B Surface Antigens|568224|8|DRUG|Y|1970-01-01|2099-12-31|
D006590|46|Hexetidine|19068839|8|DRUG|Y|1970-01-01|2099-12-31|
D006594|46|Hexoprenaline|19068969|8|DRUG|Y|1970-01-01|2099-12-31|
D006632|46|Histamine|19069019|8|DRUG|Y|1970-01-01|2099-12-31|
D006853|46|Hydrocodone|1174888|8|DRUG|Y|1970-01-01|2099-12-31|
D006859|46|Hydrogen|19076389|8|DRUG|Y|1970-01-01|2099-12-31|
D006886|46|Hydroxychloroquine|1777087|8|DRUG|Y|1970-01-01|2099-12-31|
D006895|46|Hetastarch|19077117|8|DRUG|Y|1970-01-01|2099-12-31|
D007217|46|Indoramin|19078808|8|DRUG|Y|1970-01-01|2099-12-31|
D007294|46|Inositol|1379525|8|DRUG|Y|1970-01-01|2099-12-31|
D007328|46|Insulin, Regular, Beef-Pork|1590165|8|DRUG|Y|1970-01-01|2099-12-31|
D013748|46|Tetracaine|1036884|8|DRUG|Y|1970-01-01|2099-12-31|
D013881|46|Thioridazine|700299|8|DRUG|Y|1970-01-01|2099-12-31|
D003519|46|Cyclopentolate|910232|8|DRUG|Y|1970-01-01|2099-12-31|
D003533|46|Cyproheptadine|1110727|8|DRUG|Y|1970-01-01|2099-12-31|
D003534|46|Cyproterone|19010792|8|DRUG|Y|1970-01-01|2099-12-31|
D003609|46|Dactinomycin|1311443|8|DRUG|Y|1970-01-01|2099-12-31|
C472067|46|levocetirizine|1136422|8|DRUG|Y|1970-01-01|2099-12-31|
C479079|46|insulin glulisine|1544838|8|DRUG|Y|1970-01-01|2099-12-31|
C484565|46|insulin, lente, pork|1562586|8|DRUG|Y|1970-01-01|2099-12-31|
C488804|46|lithium acetate|19113039|8|DRUG|Y|1970-01-01|2099-12-31|
C490728|46|lapatinib|1359548|8|DRUG|Y|1970-01-01|2099-12-31|
C496892|46|Magnesium Salicylate|1168079|8|DRUG|Y|1970-01-01|2099-12-31|
C507898|46|raltegravir|1712889|8|DRUG|Y|1970-01-01|2099-12-31|
C509029|46|benzylpenicilloyl G polylysine|19037035|8|DRUG|Y|1970-01-01|2099-12-31|
C509951|46|alglucosidase alfa|19088328|8|DRUG|Y|1970-01-01|2099-12-31|
C515051|46|eszopiclone|757352|8|DRUG|Y|1970-01-01|2099-12-31|
C523979|46|tapentadol|19026459|8|DRUG|Y|1970-01-01|2099-12-31|
C060590|46|famciclovir|1703603|8|DRUG|Y|1970-01-01|2099-12-31|
C060885|46|epsiprantel|19095269|8|DRUG|Y|1970-01-01|2099-12-31|
C061363|46|sparfloxacin|1733765|8|DRUG|Y|1970-01-01|2099-12-31|
C064893|46|pidotimod|19102785|8|DRUG|Y|1970-01-01|2099-12-31|
C066304|46|sertindole|19050633|8|DRUG|Y|1970-01-01|2099-12-31|
C067192|46|ibutilide|19050087|8|DRUG|Y|1970-01-01|2099-12-31|
C069248|46|prothipendyl|19115044|8|DRUG|Y|1970-01-01|2099-12-31|
C070292|46|alglucerase|19057354|8|DRUG|Y|1970-01-01|2099-12-31|
C071192|46|entacapone|782211|8|DRUG|Y|1970-01-01|2099-12-31|
C072630|46|isopropyl unoprostone|915829|8|DRUG|Y|1970-01-01|2099-12-31|
C078456|46|denileukin diftitox|19051642|8|DRUG|Y|1970-01-01|2099-12-31|
C086827|46|tazarotene|947416|8|DRUG|Y|1970-01-01|2099-12-31|
C087507|46|BCG Connaught|19023835|8|DRUG|Y|1970-01-01|2099-12-31|
C087896|46|reteplase|19024191|8|DRUG|Y|1970-01-01|2099-12-31|
C088482|46|tamsulosin|924566|8|DRUG|Y|1970-01-01|2099-12-31|
C088769|46|ferumoxsil|19024772|8|DRUG|Y|1970-01-01|2099-12-31|
C091593|46|insulin LISPRO|1550023|8|DRUG|Y|1970-01-01|2099-12-31|
C092985|46|calcium pidolate|19052829|8|DRUG|Y|1970-01-01|2099-12-31|
C093450|46|ardeparin|19053746|8|DRUG|Y|1970-01-01|2099-12-31|
C096323|46|RimabotulinumtoxinB|40166020|8|DRUG|Y|1970-01-01|2099-12-31|
C099245|46|doripenem|1713905|8|DRUG|Y|1970-01-01|2099-12-31|
C100115|46|hetacillin|19069006|8|DRUG|Y|1970-01-01|2099-12-31|
C100129|46|phensuximide|19023842|8|DRUG|Y|1970-01-01|2099-12-31|
C100133|46|pramiverine|19036942|8|DRUG|Y|1970-01-01|2099-12-31|
C100193|46|demecarium|19004718|8|DRUG|Y|1970-01-01|2099-12-31|
C100234|46|benzquinamide|19036909|8|DRUG|Y|1970-01-01|2099-12-31|
C100286|46|methsuximide|759401|8|DRUG|Y|1970-01-01|2099-12-31|
C100294|46|phendimetrazine|723344|8|DRUG|Y|1970-01-01|2099-12-31|
C101426|46|sildenafil|1316262|8|DRUG|Y|1970-01-01|2099-12-31|
C102790|46|voriconazole|1714277|8|DRUG|Y|1970-01-01|2099-12-31|
C103998|46|epoetin beta|19001311|8|DRUG|Y|1970-01-01|2099-12-31|
C104727|46|moxifloxacin|1716903|8|DRUG|Y|1970-01-01|2099-12-31|
C105050|46|tegaserod|916943|8|DRUG|Y|1970-01-01|2099-12-31|
C105934|46|celecoxib|1118084|8|DRUG|Y|1970-01-01|2099-12-31|
C119092|46|tigecycline|1742432|8|DRUG|Y|1970-01-01|2099-12-31|
C119496|46|iodine-131 anti-B1 antibody|19054997|8|DRUG|Y|1970-01-01|2099-12-31|
C120481|46|ciclesonide|902938|8|DRUG|Y|1970-01-01|2099-12-31|
C122114|46|emtricitabine|1703069|8|DRUG|Y|1970-01-01|2099-12-31|
C403769|46|certoparin|19016072|8|DRUG|Y|1970-01-01|2099-12-31|
C405346|46|sevelamer|952004|8|DRUG|Y|1970-01-01|2099-12-31|
C406061|46|gemtuzumab|19098566|8|DRUG|Y|1970-01-01|2012-08-05|D
C406224|46|valdecoxib|1103374|8|DRUG|Y|1970-01-01|2099-12-31|
C408153|46|prasugrel|40163718|8|DRUG|Y|1970-01-01|2099-12-31|
C006068|46|propylparaben|19029215|8|DRUG|Y|1970-01-01|2099-12-31|
D016644|46|Canthaxanthin|19051252|8|DRUG|Y|1970-01-01|2099-12-31|
D016712|46|Mupirocin|951511|8|DRUG|Y|1970-01-01|2099-12-31|
D016756|46|Immunoglobulins, Intravenous|551749|8|DRUG|Y|1970-01-01|2099-12-31|
D016898|46|Interferon Alfa-n1|19044394|8|DRUG|Y|1970-01-01|2099-12-31|
D016912|46|Levonorgestrel|1589505|8|DRUG|Y|1970-01-01|2099-12-31|
D017137|46|Nonoxynol-9|969444|8|DRUG|Y|1970-01-01|2099-12-31|
D017274|46|Nafarelin|1507558|8|DRUG|Y|1970-01-01|2099-12-31|
D017275|46|Isradipine|1326012|8|DRUG|Y|1970-01-01|2099-12-31|
D017294|46|Ondansetron|1000560|8|DRUG|Y|1970-01-01|2099-12-31|
D017298|46|Bisoprolol|1338005|8|DRUG|Y|1970-01-01|2099-12-31|
D017308|46|Etodolac|1195492|8|DRUG|Y|1970-01-01|2099-12-31|
D017315|46|Cilazapril|19050216|8|DRUG|Y|1970-01-01|2099-12-31|
D017338|46|Cladribine|19054825|8|DRUG|Y|1970-01-01|2099-12-31|
D017828|46|Rifabutin|1777417|8|DRUG|Y|1970-01-01|2099-12-31|
D017964|46|Itraconazole|1703653|8|DRUG|Y|1970-01-01|2099-12-31|
D018818|46|Fenoldopam|19095721|8|DRUG|Y|1970-01-01|2099-12-31|
D018967|46|Risperidone|735979|8|DRUG|Y|1970-01-01|2099-12-31|
D019343|46|Citric Acid|950435|8|DRUG|Y|1970-01-01|2099-12-31|
D019438|46|Ritonavir|1748921|8|DRUG|Y|1970-01-01|2099-12-31|
D019804|46|Mesalamine|968426|8|DRUG|Y|1970-01-01|2099-12-31|
D019805|46|Metyrosine|1401581|8|DRUG|Y|1970-01-01|2099-12-31|
C012047|46|sulfametrole|19040624|8|DRUG|Y|1970-01-01|2099-12-31|
C012293|46|tranilast|19120306|8|DRUG|Y|1970-01-01|2099-12-31|
C012712|46|aloglutamol|19030323|8|DRUG|Y|1970-01-01|2099-12-31|
C012817|46|cetyldimethylbenzylammonium chloride|19059482|8|DRUG|Y|1970-01-01|2099-12-31|
C013216|46|potassium phosphate|19027362|8|DRUG|Y|1970-01-01|2099-12-31|
C013334|46|butylvinal|19021512|8|DRUG|Y|1970-01-01|2099-12-31|
C014546|46|ethynodiol|1595461|8|DRUG|Y|1970-01-01|2099-12-31|
C015088|46|cresatin|19066919|8|DRUG|Y|1970-01-01|2099-12-31|
C015173|46|dipivefrin|990009|8|DRUG|Y|1970-01-01|2099-12-31|
C015675|46|clorsulon|40163587|8|DRUG|Y|1970-01-01|2099-12-31|
C015715|46|bismuth subsalicylate|937791|8|DRUG|Y|1970-01-01|2099-12-31|
C015922|46|hexocyclium|19001653|8|DRUG|Y|1970-01-01|2099-12-31|
C016064|46|pipazethate|19025258|8|DRUG|Y|1970-01-01|2099-12-31|
C016432|46|ethoxazene|19103522|8|DRUG|Y|1970-01-01|2099-12-31|
C016811|46|tyloxapol|943191|8|DRUG|Y|1970-01-01|2099-12-31|
C017717|46|sodium thiosulfate|940004|8|DRUG|Y|1970-01-01|2099-12-31|
C018935|46|ethenzamide|19059506|8|DRUG|Y|1970-01-01|2099-12-31|
C019468|46|mercuric oxide|909165|8|DRUG|Y|1970-01-01|2099-12-31|
D019833|46|Genistein|19097682|8|DRUG|Y|1970-01-01|2099-12-31|
D020113|46|Phenolphthalein|924309|8|DRUG|Y|1970-01-01|2099-12-31|
D020123|46|Sirolimus|19034726|8|DRUG|Y|1970-01-01|2099-12-31|
D020682|46|Cefixime|1796435|8|DRUG|Y|1970-01-01|2099-12-31|
D020799|46|Pancrelipase|990340|8|DRUG|Y|1970-01-01|2099-12-31|
D020887|46|Selenious Acid|19038024|8|DRUG|Y|1970-01-01|2099-12-31|
D020888|46|Vigabatrin|19020002|8|DRUG|Y|1970-01-01|2099-12-31|
D025443|46|Dihydroergocryptine|19026564|8|DRUG|Y|1970-01-01|2099-12-31|
D042724|46|Estrogens, Esterified (USP)|1551673|8|DRUG|Y|1970-01-01|2099-12-31|
C020549|46|zomepirac|19102108|8|DRUG|Y|1970-01-01|2099-12-31|
C020748|46|ferrous sulfate|1396131|8|DRUG|Y|1970-01-01|2099-12-31|
C020758|46|indium trichloride, 111In-labeled|19106870|8|DRUG|Y|1970-01-01|2099-12-31|
C020904|46|glycol salicylate|19068028|8|DRUG|Y|1970-01-01|2099-12-31|
C021062|46|niaprazine|19082402|8|DRUG|Y|1970-01-01|2099-12-31|
C021702|46|lodoxamide|967496|8|DRUG|Y|1970-01-01|2099-12-31|
C021988|46|deflazacort|19086888|8|DRUG|Y|1970-01-01|2099-12-31|
C022811|46|edoxudin|19063245|8|DRUG|Y|1970-01-01|2099-12-31|
C022842|46|potassium chlorate|19122131|8|DRUG|Y|1970-01-01|2099-12-31|
D013888|46|Thiothixene|700465|8|DRUG|Y|1970-01-01|2099-12-31|
D009547|46|Nifurtimox|19127551|8|DRUG|Y|1970-01-01|2099-12-31|
D009553|46|Nimodipine|1319133|8|DRUG|Y|1970-01-01|2099-12-31|
D009643|46|Norfloxacin|1721543|8|DRUG|Y|1970-01-01|2099-12-31|
D009952|46|Ornithine|19024365|8|DRUG|Y|1970-01-01|2099-12-31|
D010100|46|Oxygen|19025274|8|DRUG|Y|1970-01-01|2099-12-31|
D010129|46|4-Aminobenzoic Acid|19018384|8|DRUG|Y|1970-01-01|2099-12-31|
D010232|46|Paraffin|19129738|8|DRUG|Y|1970-01-01|2099-12-31|
D010419|46|Pentamidine|1730370|8|DRUG|Y|1970-01-01|2099-12-31|
D010423|46|Pentazocine|1130585|8|DRUG|Y|1970-01-01|2099-12-31|
D010450|46|Endopeptidases|931973|8|DRUG|Y|1970-01-01|2099-12-31|
D010480|46|Perhexiline|19032359|8|DRUG|Y|1970-01-01|2099-12-31|
D010696|46|Phloroglucinol|19041222|8|DRUG|Y|1970-01-01|2099-12-31|
D011142|46|Polyvinyl Alcohol|948856|8|DRUG|Y|1970-01-01|2099-12-31|
D011319|46|Primaquine|1751310|8|DRUG|Y|1970-01-01|2099-12-31|
D011722|46|Pyrethrins|959665|8|DRUG|Y|1970-01-01|2099-12-31|
D011727|46|Pyridinolcarbamate|19059744|8|DRUG|Y|1970-01-01|2099-12-31|
D011929|46|Razoxane|19135936|8|DRUG|Y|1970-01-01|2099-12-31|
D012431|46|Rutin|19063981|8|DRUG|Y|1970-01-01|2099-12-31|
D012450|46|Safflower Oil|19064089|8|DRUG|Y|1970-01-01|2099-12-31|
D014403|46|Tubocurarine|706644|8|DRUG|Y|1970-01-01|2099-12-31|
D014498|46|Uracil|19006877|8|DRUG|Y|1970-01-01|2099-12-31|
D014568|46|Urokinase-Type Plasminogen Activator|1307515|8|DRUG|Y|1970-01-01|2099-12-31|
D014635|46|Valproate|745466|8|DRUG|Y|1970-01-01|2099-12-31|
D014769|46|Virginiamycin|19010969|8|DRUG|Y|1970-01-01|2099-12-31|
D014805|46|Vitamin B 12|1308738|8|DRUG|Y|1970-01-01|2099-12-31|
D014812|46|Vitamin K|19010128|8|DRUG|Y|1970-01-01|2099-12-31|
D014859|46|Warfarin|1310149|8|DRUG|Y|1970-01-01|2099-12-31|
D014975|46|Lutein|1310353|8|DRUG|Y|1970-01-01|2099-12-31|
C000227|46|mild silver protein|19010360|8|DRUG|Y|1970-01-01|2099-12-31|
C000520|46|cuprous oxide|19051035|8|DRUG|Y|1970-01-01|2099-12-31|
C002749|46|norephendrinetheophylline|19058510|8|DRUG|Y|1970-01-01|2099-12-31|
C099041|46|tolterodine|913782|8|DRUG|Y|1970-01-01|2099-12-31|
C100194|46|thiopropazate|19041817|8|DRUG|Y|1970-01-01|2099-12-31|
C100232|46|anileridine|19032662|8|DRUG|Y|1970-01-01|2099-12-31|
C101207|46|darifenacin|916230|8|DRUG|Y|1970-01-01|2099-12-31|
C102070|46|lumefantrine|19048037|8|DRUG|Y|1970-01-01|2099-12-31|
C102874|46|chromium nicotinic acid complex|19011435|8|DRUG|Y|1970-01-01|2099-12-31|
C104468|46|magnesium orotate|19016889|8|DRUG|Y|1970-01-01|2099-12-31|
C105417|46|caspofungin|1718054|8|DRUG|Y|1970-01-01|2099-12-31|
C106783|46|naratriptan|1118117|8|DRUG|Y|1970-01-01|2099-12-31|
C107058|46|colesevelam|1518148|8|DRUG|Y|1970-01-01|2099-12-31|
C111186|46|palivizumab|537647|8|DRUG|Y|1970-01-01|2099-12-31|
C111237|46|vorinostat|1337651|8|DRUG|Y|1970-01-01|2099-12-31|
C111827|46|brinzolamide|938044|8|DRUG|Y|1970-01-01|2099-12-31|
C114556|46|aprepitant|936748|8|DRUG|Y|1970-01-01|2099-12-31|
