source_concept_code,source_concept_name,concept_code,concept_name,concept_id,concept_class_id
C090840,alosetron,45610155,alosetron,948555,Ingredient
D011112,Polymyxin B,45618090,Polymyxin B,948582,Ingredient
D011139,Polythiazide,45616857,Polythiazide,948787,Ingredient
D011142,Polyvinyl Alcohol,45610818,Polyvinyl Alcohol,948856,Ingredient
D002266,Carboxymethylcellulose,45618889,Carboxymethylcellulose,949279,Ingredient
C004357,chloroxine,45617297,chloroxine,949453,Ingredient
C007027,chloroxylenol,45610033,chloroxylenol,949459,Ingredient
C064466,halobetasol,45618608,halobetasol,949759,Ingredient
D011205,Povidone,45613242,Povidone,950056,Ingredient
C011585,ciclopirox,45612475,ciclopirox,950098,Ingredient
D043322,Lactase,45614812,Lactase,950183,Ingredient
D005018,Ethyl Chloride,45611743,Ethyl Chloride,950316,Ingredient
D002354,Carteolol,45615337,Carteolol,950370,Ingredient
D019343,Citric Acid,45615916,Citric Acid,950435,Ingredient
D016559,Tacrolimus,45615849,Tacrolimus,950637,Ingredient
D016567,Nizatidine,45617068,Nizatidine,950696,Ingredient
C054940,clidinium,45612550,clidinium,950792,Ingredient
C004686,clocortolone,45612446,clocortolone,950882,Ingredient
D002368,Castor Oil,45612879,Castor Oil,950933,Ingredient
C052387,cocoa butter,45618585,cocoa butter,951112,Ingredient
D000865,Antazoline,45618847,Antazoline,951237,Ingredient
D011318,Prilocaine,45610826,Prilocaine,951279,Ingredient
C120662,calcium acetate,45613801,calcium acetate,951469,Ingredient
D016712,Mupirocin,45619464,Mupirocin,951511,Ingredient
D043324,Sacrosidase,45617204,Sacrosidase,951980,Ingredient
D000069603,Sevelamer,0,sevelamer,952004,Ingredient
C405346,sevelamer,45611405,sevelamer,952004,Ingredient
D000875,Anthralin,45617666,Anthralin,952538,Ingredient
D015738,Famotidine,45612195,Famotidine,953076,Ingredient
D011413,Propantheline,45614482,Propantheline,953391,Ingredient
C084814,propylhexedrine,45612576,propylhexedrine,954036,Ingredient
C072042,latanoprost,45612562,latanoprost,954688,Ingredient
D005341,Fibrinolysin,45611762,Plasmin,954696,Ingredient
C059240,cevimeline,45612555,cevimeline,954819,Ingredient
D005422,Flavoxate,45617847,Flavoxate,954853,Ingredient
D005447,Fluocinonide,45612991,Fluocinonide,955252,Ingredient
D000431,Ethanol,45614014,Ethanol,955372,Ingredient
D005469,Fluorometholone,45610568,Fluorometholone,955583,Ingredient
D005472,Fluorouracil,45614234,Fluorouracil,955632,Ingredient
D005478,Flurandrenolone,45612992,Flurandrenolide,956266,Ingredient
C030544,formic acid,45616149,formic acid,956630,Ingredient
D005578,Fosfomycin,45611770,Fosfomycin,956653,Ingredient
D005632,Fructose,45615457,Fructose,956691,Ingredient
D005665,Furosemide,45614243,Furosemide,956874,Ingredient
C010845,aluminum chloride,45610049,aluminum chloride,957393,Ingredient
C045742,amlexanox,45614997,amlexanox,957623,Ingredient
D011620,Psyllium,45619285,Psyllium,957797,Ingredient
C002791,bismuth tripotassium dicitrate,45613644,bismuth subcitrate,958134,Ingredient
C067594,butenafine,45615018,butenafine,958396,Ingredient
C009096,carbamide peroxide,45611268,carbamide peroxide,958999,Ingredient
C084833,secbutabarbital,45610151,butabarbital,959174,Ingredient
D005840,Gentian Violet,45611787,Gentian Violet,959362,Ingredient
D011722,Pyrethrins,45612011,Pyrethrins,959665,Ingredient
C014477,diflorasone,45611283,Diflorasone,960988,Ingredient
D011899,Ranitidine,45618115,Ranitidine,961047,Ingredient
D005990,Glycerol,45617876,Glycerin,961145,Ingredient
D005998,Glycine,45613003,Glycine,962398,Ingredient
D006024,Glycopyrrolate,45614260,Glycopyrrolate,963353,Ingredient
D006096,Gramicidin,45615476,Gramicidin,963742,Ingredient
C007782,dichlorodifluoromethane,45612464,dichlorodifluoromethane,963747,Ingredient
D012460,Sulfasalazine,45614512,Sulfasalazine,964339,Ingredient
D020156,Salicylic Acid,45618356,Salicylic Acid,964407,Ingredient
D012601,Scopolamine,45619323,Scopolamine,965748,Ingredient
D012643,Selenium,46255991,Selenium,966282,Ingredient
D000481,Allantoin,45616433,Allantoin,966376,Ingredient
D006206,Halcinonide,45616631,Halcinonide,966468,Ingredient
D012835,Silver Nitrate,45610871,Silver Nitrate,966913,Ingredient
D012837,Silver Sulfadiazine,45610872,silver sulfadiazine,966956,Ingredient
D012841,Simethicone,45614527,Simethicone,966991,Ingredient
C021702,lodoxamide,45617352,Lodoxamide,967496,Ingredient
C063378,loteprednol etabonate,45618607,loteprednol etabonate,967562,Ingredient
D000069559,Loteprednol Etabonate,0,loteprednol etabonate,967562,Ingredient
D012965,Sodium Chloride,45612048,Sodium Chloride,967823,Ingredient
C110422,magnesium citrate,45612600,magnesium citrate,967861,Ingredient
D019804,Mesalamine,45615926,mesalamine,968426,Ingredient
C557696,4-hexylresorcinol,45610285,Hexylresorcinol,969004,Ingredient
D006604,Hexylresorcinol,45614278,Hexylresorcinol,969004,Ingredient
C005553,crotamiton,45616094,crotamiton,969276,Ingredient
D017137,Nonoxynol,45618280,Nonoxynol-9,969444,Ingredient
D013012,Sorbitol,45615735,Sorbitol,970011,Ingredient
D013148,Spironolactone,45618145,Spironolactone,970250,Ingredient
D006851,Hydrochloric Acid,45610627,Hydrochloric Acid,974140,Ingredient
D006852,Hydrochlorothiazide,45614285,Hydrochlorothiazide,974166,Ingredient
D006854,Hydrocortisone,45610628,Hydrocortisone,975125,Ingredient
D006858,Hydrofluoric Acid,45619089,Hydrofluoric Acid,976309,Ingredient
D019357,Potassium Citrate,45614744,potassium citrate,976545,Ingredient
C031927,hydroquinone,45617371,hydroquinone,976778,Ingredient
C013769,rimexolone,45611280,rimexolone,977421,Ingredient
C089399,ichthammol,45610154,ichthammol,977949,Ingredient
C102006,sodium citrate,45611388,sodium citrate,977968,Ingredient
D000518,Eflornithine,45617645,Eflornithine,978236,Ingredient
D007190,Indapamide,45611836,Indapamide,978555,Ingredient
D019345,Zinc Acetate,45618337,Zinc Acetate,979096,Ingredient
D017364,Collagenases,45614692,COLLAGENASE,980311,Ingredient
D007444,Inulin,45615535,Inulin,980478,Ingredient
D007464,Clioquinol,45619111,Clioquinol,980867,Ingredient
C529236,docosanol,45610195,docosanol,980955,Ingredient
C053539,penciclovir,45615005,penciclovir,981654,Ingredient
C056493,imiquimod,45616187,imiquimod,981691,Ingredient
C062765,dorzolamide,45616193,dorzolamide,981709,Ingredient
C063610,adapalene,45616194,adapalene,981774,Ingredient
D000068816,Adapalene,0,adapalene,981774,Ingredient
D015474,Isotretinoin,45614638,Isotretinoin,984232,Ingredient
D007616,Kaolin,45613086,Kaolin,984801,Ingredient
D000536,Aluminum Hydroxide,45615269,Aluminum Hydroxide,985247,Ingredient
D007654,Ketoconazole,45613090,Ketoconazole,985708,Ingredient
D007665,Ketotifen,45619120,Ketotifen,986117,Ingredient
C404783,polyethylene glycol 3350,45612607,POLYETHYLENE GLYCOL 3350,986417,Ingredient
C000595212,polyethylene glycol 3350,0,POLYETHYLENE GLYCOL 3350,986417,Ingredient
D002480,Cellulase,45610422,CELLULASE,986515,Ingredient
D002482,Cellulose,45612884,Cellulose,986517,Ingredient
D007778,Lactobacillus,45616692,Lactobacillus,987128,Ingredient
D007779,Lactobacillus acidophilus,45611861,Lactobacillus acidophilus,987153,Ingredient
D007792,Lactulose,45617961,Lactulose,987245,Ingredient
D000068238,Lubiprostone,0,lubiprostone,987366,Ingredient
C506401,lubiprostone,45616259,lubiprostone,987366,Ingredient
C007288,dexpanthenol,45617312,dexpanthenol,988294,Ingredient
D009637,Masoprocol,45613179,Masoprocol,988447,Ingredient
D002594,Cetylpyridinium,45618905,Cetylpyridinium,989301,Ingredient
D000068538,Dutasteride,0,Dutasteride,989482,Ingredient
C108373,dutasteride,45611396,Dutasteride,989482,Ingredient
C100010,difenoxin,45616226,difenoxin,989567,Ingredient
C016386,dihydroxyaluminum sodium carbonate,45610065,dihydroxyaluminum sodium carbonate,989727,Ingredient
D008012,Lidocaine,45616705,Lidocaine,989878,Ingredient
C004839,dioxybenzone,46257124,dioxybenzone,989957,Ingredient
C015173,dipivefrin,45612485,Dipivefrin,990009,Ingredient
C119467,lanthanum carbonate,45612602,lanthanum carbonate,990028,Ingredient
D002701,Chloramphenicol,45611653,Chloramphenicol,990069,Ingredient
D020799,Pancrelipase,45614782,Pancrelipase,990340,Ingredient
C084597,chlorcyclizine,45613771,chlorcyclizine,990413,Ingredient
D002707,Chlordiazepoxide,45610434,Chlordiazepoxide,990678,Ingredient
D008049,Lipase,45617973,Lipase,990760,Ingredient
C508887,retapamulin,45615076,retapamulin,991003,Ingredient
D000584,Amiloride,45611576,Amiloride,991382,Ingredient
D008139,Loperamide,45613113,Loperamide,991876,Ingredient
C100063,dyclonine,45613782,dyclonine,992308,Ingredient
D002734,Chlorophyll,45610436,Chlorophyll,992456,Ingredient
D002740,Chlorothiazide,45617739,Chlorothiazide,992590,Ingredient
D008272,Mafenide,45617979,Mafenide,992716,Ingredient
D008276,Magnesium Hydroxide,45610695,Magnesium Hydroxide,992956,Ingredient
D008277,Magnesium Oxide,45619158,Magnesium Oxide,993631,Ingredient
D008294,Malathion,45613130,Malathion,993979,Ingredient
D008353,Mannitol,45619164,Mannitol,994058,Ingredient
D008468,Meclizine,45614352,Meclizine,994341,Ingredient
D018120,Finasteride,45615880,Finasteride,996416,Ingredient
C035394,fluocinolone,45618568,fluocinolone,996541,Ingredient
D019793,Fluorescein,45619541,Fluorescein,996625,Ingredient
D002927,Cimetidine,45614124,Cimetidine,997276,Ingredient
D002937,Cinoxacin,45610445,Cinoxacin,997496,Ingredient
D002981,Clindamycin,45617743,Clindamycin,997881,Ingredient
C010730,"beta-glucono-1,5-lactone",45617322,Gluconolactone,998392,Ingredient
D002990,Clobetasol,45617744,Clobetasol,998415,Ingredient
D017294,Ondansetron,45619485,Ondansetron,1000560,Ingredient
D003022,Clotrimazole,45617748,Clotrimazole,1000632,Ingredient
D017829,Granisetron,45614704,Granisetron,1000772,Ingredient
C007894,guar gum,45618503,guar gum,1000979,Ingredient
D003033,Coal Tar,45610449,Coal Tar,1000995,Ingredient
D003042,Cocaine,45617751,Cocaine,1001419,Ingredient
D000983,Antipyrine,45612818,Antipyrine,1036059,Ingredient
D014002,Stannous Fluoride,45614575,Stannous Fluoride,1036094,Ingredient
D013213,Starch,45619343,Starch,1036157,Ingredient
D013392,Sucralfate,45613315,Sucralfate,1036228,Ingredient
D013409,Sulfacetamide,45615747,Sulfacetamide,1036252,Ingredient
D013419,Sulfamethizole,45615749,Sulfamethizole,1036425,Ingredient
C036944,sulfanilamide,45617378,Sulfanilamide,1036475,Ingredient
C005312,sulfathiazole,45613657,sulfathiazole,1036487,Ingredient
D013455,Sulfur,45616958,Sulfur,1036525,Ingredient
C033158,sulfuric acid,45612527,Sulfuric acid,1036600,Ingredient
D013496,Suprofen,45612075,Suprofen,1036636,Ingredient
D013627,Talc,45610908,Talc,1036667,Ingredient
D013634,Tannins,45618160,Tannic Acid,1036690,Ingredient
D013748,Tetracaine,45619360,Tetracaine,1036884,Ingredient
D013759,Dronabinol,45610916,Tetrahydrocannabinol,1037005,Ingredient
D013847,Thiethylperazine,45619364,Thiethylperazine,1037358,Ingredient
D003078,Colchicine,45615370,Colchicine,1101554,Ingredient
C100236,homatropine,45616232,homatropine,1101703,Ingredient
C045463,leflunomide,45611338,leflunomide,1101898,Ingredient
D008614,Meperidine,45613145,Meperidine,1102527,Ingredient
D014046,Tolmetin,45612107,Tolmetin,1102917,Ingredient
C121345,desloratadine,45611402,desloratadine,1103006,Ingredient
C015372,iodinated glycerol,45612487,iodinated glycerol,1103137,Ingredient
D014147,Tramadol,45612118,Tramadol,1103314,Ingredient
C406224,valdecoxib,45613805,valdecoxib,1103374,Ingredient
C008192,isometheptene,45614929,isometheptene,1103518,Ingredient
C409045,almotriptan,45616245,almotriptan,1103552,Ingredient
D008691,Methadone,45614358,Methadone,1103640,Ingredient
D000628,Aminophylline,45617650,Aminophylline,1105775,Ingredient
D014309,Tripelennamine,45614591,Tripelennamine,1105853,Ingredient
D014311,Triprolidine,45619384,Triprolidine,1105889,Ingredient
D014425,Turpentine,45612133,Turpentine,1106647,Ingredient
D008784,Methysergide,45610721,Methysergide,1106740,Ingredient
C079890,tiotropium,45617409,tiotropium,1106776,Ingredient
D017336,Loratadine,45611046,Loratadine,1107830,Ingredient
D009020,Morphine,45619184,Morphine,1110410,Ingredient
D003533,Cyproheptadine,45617773,Cyproheptadine,1110727,Ingredient
D000069444,Omalizumab,0,omalizumab,1110942,Ingredient
C426106,omalizumab,45610175,omalizumab,1110942,Ingredient
C062735,zafirlukast,45616192,zafirlukast,1111706,Ingredient
D001241,Aspirin,45615296,Aspirin,1112807,Ingredient
D009241,Ipratropium,45611912,Ipratropium,1112921,Ingredient
C035605,nabumetone,45616159,nabumetone,1113648,Ingredient
D009266,Nalbuphine,45613165,Nalbuphine,1114122,Ingredient
D009270,Naloxone,45618013,Naloxone,1114220,Ingredient
D053590,Anakinra,45618425,anakinra,1114375,Ingredient
D017835,Nedocromil,45612266,Nedocromil,1114620,Ingredient
D001310,Auranofin,45616453,Auranofin,1114771,Ingredient
D009288,Naproxen,45613166,Naproxen,1115008,Ingredient
D001507,Beclomethasone,45617690,Beclomethasone,1115572,Ingredient
C089750,zolmitriptan,45616222,zolmitriptan,1116031,Ingredient
D001533,Belladonna Alkaloids,45617693,Belladonna Alkaloids,1116109,Ingredient
C008729,oxaprozin,45611264,oxaprozin,1118045,Ingredient
C105934,celecoxib,45613793,celecoxib,1118084,Ingredient
D000068579,Celecoxib,0,celecoxib,1118084,Ingredient
C106783,naratriptan,45618639,naratriptan,1118117,Ingredient
C453439,adalimumab,45618653,adalimumab,1119119,Ingredient
D000068879,Adalimumab,0,adalimumab,1119119,Ingredient
D003915,Dextromethorphan,45616540,Dextromethorphan,1119510,Ingredient
C005430,phenindamine,45618495,phenindamine,1123534,Ingredient
C008865,phenyltoloxamine,45611265,phenyltoloxamine,1123904,Ingredient
D009921,Metaproterenol,45610767,metaproterenol,1123995,Ingredient
D004008,Diclofenac,45618964,Diclofenac,1124300,Ingredient
D010098,Oxycodone,45616812,Oxycodone,1124957,Ingredient
D000082,Acetaminophen,45616420,Acetaminophen,1125315,Ingredient
C568813,dornase alfa,45610321,Dornase Alfa,1125443,Ingredient
C085693,dornase alfa,45610152,Dornase Alfa,1125443,Ingredient
C009118,pirbuterol,45618507,pirbuterol,1125449,Ingredient
D010111,Oxymorphone,45614419,Oxymorphone,1125765,Ingredient
D004061,Diflunisal,45618966,Diflunisal,1126128,Ingredient
D004087,Dihydroergotamine,45616547,Dihydroergotamine,1126557,Ingredient
D004091,Hydromorphone,45614168,Hydromorphone,1126658,Ingredient
D004155,Diphenhydramine,45611697,Diphenhydramine,1129625,Ingredient
D010423,Pentazocine,45616832,Pentazocine,1130585,Ingredient
D001977,Brompheniramine,45617714,Brompheniramine,1130863,Ingredient
D002047,Buprenorphine,45617718,Buprenorphine,1133201,Ingredient
D002077,Butorphanol,45612871,Butorphanol,1133732,Ingredient
C006656,azatadine,45611257,azatadine,1133993,Ingredient
D002110,Caffeine,45616476,Caffeine,1134439,Ingredient
D010653,Phenylbutazone,45614449,Phenylbutazone,1135710,Ingredient
D010656,Phenylephrine,45610805,Phenylephrine,1135766,Ingredient
C472067,levocetirizine,45612619,levocetirizine,1136422,Ingredient
C037663,ropivacaine,45613738,ropivacaine,1136487,Ingredient
C029755,benzonatate,45614967,benzonatate,1136601,Ingredient
D020910,Ketorolac,45614786,Ketorolac,1136980,Ingredient
C014182,salicylsalicylic acid,45613694,Salsalate,1137460,Ingredient
C057823,salmeterol,45610129,salmeterol,1137529,Ingredient
C011685,bitolterol,45617328,bitolterol,1138050,Ingredient
D000111,Acetylcysteine,45610325,Acetylcysteine,1139042,Ingredient
C053083,bromfenac,45612546,bromfenac,1139179,Ingredient
C011410,bromodiphenhydramine,45611272,bromodiphenhydramine,1139216,Ingredient
C004470,butalbital,45614907,butalbital,1139699,Ingredient
D010665,Phenylpropanolamine,45613222,Phenylpropanolamine,1139993,Ingredient
D004400,Dyphylline,45618986,Dyphylline,1140088,Ingredient
C043648,acrivastine,45610110,acrivastine,1140123,Ingredient
C004519,caramiphen,45611242,caramiphen,1140590,Ingredient
C018861,carbetapentane,45610070,carbetapentane,1140640,Ingredient
D018170,Sumatriptan,45614706,Sumatriptan,1140643,Ingredient
C004649,carbinoxamine,45614909,carbinoxamine,1141018,Ingredient
D004809,Ephedrine,45616576,Ephedrine,1143374,Ingredient
D004878,Ergotamine,45610534,Ergotamine,1145379,Ingredient
D010894,Piroxicam,45614457,Piroxicam,1146810,Ingredient
C063449,zileuton,45610135,zileuton,1147878,Ingredient
D017332,Cetirizine,45617100,Cetirizine,1149196,Ingredient
D000068298,Fluticasone,0,fluticasone,1149380,Ingredient
C065382,fluticasone,45615017,fluticasone,1149380,Ingredient
C065757,meloxicam,45613759,meloxicam,1150345,Ingredient
C035425,cinnamedrine,45614985,cinnamedrine,1150362,Ingredient
D016589,Astemizole,45617070,Astemizole,1150770,Ingredient
D016593,Terfenadine,45615850,Terfenadine,1150836,Ingredient
D016595,Misoprostol,45617071,Misoprostol,1150871,Ingredient
C010432,clofedanol,45614936,chlophedianol,1150886,Ingredient
D011339,Probenecid,45619276,Probenecid,1151422,Ingredient
D000068800,Etanercept,0,Etanercept,1151789,Ingredient
C106167,etanercept,45615051,Etanercept,1151789,Ingredient
D006052,Aurothiomalate,45611799,Aurothiomalate,1152134,Ingredient
D011398,Promethazine,45616869,Promethazine,1153013,Ingredient
C093230,fexofenadine,45610158,fexofenadine,1153428,Ingredient
D011431,Dextropropoxyphene,45611992,Propoxyphene,1153664,Ingredient
D005279,Fenoprofen,45617842,Fenoprofen,1153928,Ingredient
D005283,Fentanyl,45611760,Fentanyl,1154029,Ingredient
C093622,rizatriptan,45617422,rizatriptan,1154077,Ingredient
C093875,montelukast,45615040,montelukast,1154161,Ingredient
D054199,Pseudoephedrine,45618430,Pseudoephedrine,1154332,Ingredient
D000420,Albuterol,45615266,Albuterol,1154343,Ingredient
D005480,Flurbiprofen,45611766,Flurbiprofen,1156378,Ingredient
C017959,choline magnesium trisalicylate,45613703,Choline Magnesium Trisalicyclate,1157456,Ingredient
D019832,N-Methylscopolamine,45613515,Methscopolamine,1158632,Ingredient
D011738,Pyrilamine,45616888,Pyrilamine,1159811,Ingredient
D006051,Aurothioglucose,45615474,Aurothioglucose,1163570,Ingredient
D006140,Guaifenesin,45616629,Guaifenesin,1163944,Ingredient
C031060,salicylamide,45614971,salicylamide,1164108,Ingredient
D000493,Allopurinol,45615268,Allopurinol,1167322,Ingredient
C496892,Magnesium Salicylate,45611420,Magnesium Salicylate,1168079,Ingredient
D000515,alpha 1-Antitrypsin,45618829,alpha 1-Antitrypsin,1169352,Ingredient
C069987,pamabrom,45617401,pamabrom,1172206,Ingredient
D006853,Hydrocodone,45615508,Hydrocodone,1174888,Ingredient
D007052,Ibuprofen,45610642,Ibuprofen,1177480,Ingredient
D007213,Indomethacin,45611838,Indomethacin,1178663,Ingredient
D008469,Meclofenamic Acid,45613134,Meclofenamate,1180182,Ingredient
