meddra_concept_id	meddra_concept_name	snomed_concept_id	snomed_concept_name
35707986	Amoebic colitis	76022	Amebic nondysenteric colitis
36110804	Amoebic skin ulcer	4290971	Amebic ulcer of skin
35707609	Ameloblastoma	4069420	Ameloblastoma
35506577	Amenorrhoea	443800	Amenorrhea
45886024	American Society of Anesthesiologists physical status classification	4159411	American Society of Anesthesiologists physical status classification
36416685	Amino acid metabolism disorder	438391	Amino acid transport disorder
35305763	Aminoaciduria	4262444	Aminoaciduria
36313526	Ammonia	4184927	Ammonia
36718171	Amnesia	439147	Amnesia
36718172	Amnestic disorder	372608	Amnestic disorder
35104157	Anaphylactoid syndrome of pregnancy	435616	Amniotic fluid embolism
45886000	Amputee	4220746	Amputee
36718296	Amusia	4131821	Amusia
42890363	Tonsillolith	4276182	Amygdalolith
42889798	Amylase	4305252	Amylase
35205308	Cardiac amyloidosis	44807892	Amyloid cardiomyopathy
36009866	Renal amyloidosis	4171995	Amyloid nephropathy
36009859	Amyloidosis	432595	Amyloidosis
36718450	Amyotrophic lateral sclerosis	373182	Amyotrophic lateral sclerosis
36312001	Pulse waveform abnormal	4280218	Anacrotic pulse
35707872	Anal abscess	45772085	Anal abscess
35305649	Anal atresia	4004155	Anal atresia
35707873	Anal candidiasis	4200244	Anal candidiasis
35707552	Anal fissure	76725	Anal fissure
35707876	Anal infection	4160365	Anal infection
35707880	Anorectal infection	4160365	Anal infection
35707573	Anal inflammation	4200521	Anal inflammation
35707560	Anogenital dysplasia	4113117	Anal intraepithelial neoplasia
35707582	Anal polyp	4228686	Anal polyp
35707555	Anal prolapse	44813657	Anal prolapse
35707556	Anal skin tags	4112182	Anal skin tag
35707575	Anal spasm	134404	Anal spasm
36314093	Blood gases	4243951	Analysis of arterial blood gases and pH
36009758	Anaphylactic transfusion reaction	4193788	Anaphylactic transfusion reaction
36009759	Anaphylactoid reaction	4148381	Anaphylactoid reaction
36009760	Anaphylactoid shock	4148381	Anaphylactoid reaction
36009756	Anaphylactic reaction	441202	Anaphylaxis
36009757	Anaphylactic shock	441202	Anaphylaxis
35809221	Generalised oedema	4043107	Anasarca
36211647	Anastomotic haemorrhage	40488840	Anastomotic bleeding
36312360	Androgens	4233066	Androgen level
35306212	Androgen insensitivity syndrome	440359	Androgen resistance syndrome
37119648	Ejaculation failure	4088757	Anejaculation
35104074	Anaemia	439777	Anemia
35104068	Anaemia vitamin B6 deficiency	4312853	Anemia due to vitamin B>6< deficiency
35104097	Anaemia of malignant disease	441258	Anemia in neoplastic disease
35104096	Anaemia of chronic disease	437247	Anemia of chronic disease
35104066	Anaemia of pregnancy	4099889	Anemia of pregnancy
35104077	Anaemia neonatal	432452	Anemia of prematurity
35306075	Anencephaly	377368	Anencephalus
36009873	Decreased immune responsiveness	4135461	Anergy
37622379	Aneurysm	4311963	Aneurysm
35205162	Coronary artery aneurysm	316427	Aneurysm of coronary vessels
37622389	Femoral artery aneurysm	4239400	Aneurysm of femoral artery
35205309	Cardiac aneurysm	438168	Aneurysm of heart
35909550	Hepatic artery aneurysm	4093607	Aneurysm of hepatic artery
37622391	Peripheral artery aneurysm	196433	Aneurysm of iliac artery
37019343	Renal aneurysm	194385	Aneurysm of renal artery
35708338	Splenic artery aneurysm	194964	Aneurysm of splenic artery
37622393	Subclavian artery aneurysm	432335	Aneurysm of subclavian artery
36516724	Aneurysmal bone cyst	74737	Aneurysmal bone cyst
35305454	Angelman's syndrome	4296631	Angelman syndrome
35205182	Angina unstable	315832	Angina decubitus
35205181	Angina pectoris	321318	Angina pectoris
43054030	Angiocentric glioma	42872905	Angiocentric glioma
37622511	Angiodysplasia	4324533	Angiodysplasia
35305421	Gastrointestinal angiodysplasia	196444	Angiodysplasia of intestine
36009762	Angioedema	432791	Angioedema
43562780	Juvenile angiofibroma	4116203	Angiofibroma
36516996	Angiofibroma	4116203	Angiofibroma
35104242	Castleman's disease	4118225	Angiofollicular lymph node hyperplasia
35104604	Angioimmunoblastic T-cell lymphoma	4184976	Angioimmunoblastic T-cell lymphoma
37320342	Angiokeratoma	4097374	Angiokeratoma
37119594	Scrotal angiokeratoma	4269364	Angiokeratoma of Fordyce
37119734	Vulval angiokeratoma	4298838	Angiokeratoma of vulva
36516997	Angiolipoma	4250341	Angiolipoma
35104823	Angiolymphoid hyperplasia with eosinophilia	4053580	Angiolymphoid hyperplasia with eosinophilia
45885818	Angiomyofibroblastoma	4029523	Angiomyofibroblastoma
36516998	Angiomyolipoma	4063049	Angiomyolipoma
36617255	Angiosarcoma	4297200	Angiosarcoma
35909664	Hepatic angiosarcoma	4003021	Angiosarcoma of liver
36918947	Anhedonia	4102935	Anhedonia
37320276	Anhidrosis	140490	Anhidrosis
36110156	Anicteric leptospirosis	4138257	Anicteric leptospirosis
36211283	Animal bite	4135686	Animal bite
36314082	Anion gap	4009397	Anion gap
35607454	Aniseikonia	379015	Aniseikonia
35707577	Pelvic floor dyssynergia	4308449	Anismus
35104700	Anisochromia	4264196	Anisochromia
35607312	Pupils unequal	434374	Anisocoria
35104701	Anisocytosis	4238830	Anisocytosis
35607455	Anisometropia	375547	Anisometropia
35205236	Oedema peripheral	4094513	Ankle edema
36516803	Joint instability	4218552	Ankle instability
36009797	Ankylosing spondylitis	437082	Ankylosing spondylitis
36516799	Joint ankylosis	80188	Ankylosis of joint of multiple sites
35707646	Tooth ankylosis	433229	Ankylosis of tooth
42889038	Annular pancreas	4222723	Annular pancreas
35305653	Anodontia	440438	Anodontia
36110337	Genital candidiasis	4080452	Anogenital candidiasis
35205118	Congenital great vessel anomaly	314147	Anomalies of great veins
35204923	Anomalous atrioventricular excitation	313224	Anomalous atrioventricular excitation
35305478	Sex chromosome abnormality	441398	Anomaly of sex chromosome
35305615	Anophthalmos	434143	Anophthalmos
35305650	Anorectal agenesis	4319907	Anorectal agenesis
35707879	Anorectal cellulitis	4148713	Anorectal cellulitis
35707561	Anorectal disorder	4145825	Anorectal disorder
35707792	Anal fistula	193807	Anorectal fistula
36416509	Anorexia nervosa	436675	Anorexia nervosa
36718297	Anosognosia	4050254	Anosognosia
35506579	Bleeding anovulatory	4100339	Anovular menstruation
35506578	Anovulatory cycle	4144685	Anovulation
36818742	Neonatal anoxia	4149405	Anoxia, in liveborn infant
42890354	Hypoxic-ischaemic encephalopathy	377845	Anoxic encephalopathy
36718539	Seizure anoxic	4216135	Anoxic seizure
37521629	Prenatal care	4173786	Antenatal care
36312629	Ultrasound antenatal screen abnormal	4061157	Antenatal ultrasound scan abnormal
42890552	Haemorrhage in pregnancy	434089	Antepartum hemorrhage
35606902	Anterior capsule contraction	4153211	Anterior capsule contraction
35607016	Anterior chamber cell	4081011	Anterior chamber cells
35305577	Anterior chamber cleavage syndrome	4318809	Anterior chamber cleavage syndrome
35607018	Anterior chamber flare	4081010	Anterior chamber flare
35606827	Cataract subcapsular	375256	Anterior subcapsular polar senile cataract
36718173	Anterograde amnesia	4229448	Anterograde amnesia
36211242	Silicosis	4142782	Anthracosilicosis
36110003	Anthrax	438960	Anthrax
36313832	Antibody test	4013981	Antibody studies
36314655	Hepatitis A antibody	4139121	Antibody to hepatitis A virus
42889919	Hepatitis B core antibody	4219058	Antibody to hepatitis B core antigen
42889925	Hepatitis B surface antibody	4220846	Antibody to hepatitis B surface antigen
36314668	Hepatitis B antibody	4046726	Antibody to hepatitis B virus
42889922	Hepatitis B e antibody	4070452	Antibody to hepatitis Be antigen
36314692	Hepatitis C antibody	4216067	Antibody to hepatitis C virus
36918857	Anticipatory anxiety	4261239	Anticipatory anxiety
36313634	Anti-insulin antibody	4004063	Anti-insulin antibody
36314484	Antimicrobial susceptibility test	4032801	Antimicrobial susceptibility test
36313649	Antimitochondrial antibody	4200068	Antimitochondrial antibody
36316216	Blood antimony	4173159	Antimony
36313656	Antineutrophil cytoplasmic antibody negative	4147567	Anti-neutrophil cytoplasmic antibody negative
36313657	Antineutrophil cytoplasmic antibody positive	4151011	Antineutrophil cytoplasmic antibody positive
36313658	Antinuclear antibody	4163958	Antinuclear antibody
36313642	Anti-islet cell antibody	4035259	Anti-pancreatic islet cell antibody
35104158	Antiphospholipid syndrome	4098292	Antiphospholipid syndrome
36313644	Anti-platelet antibody	4004695	Anti-platelet antibody
36313653	Antineutrophil cytoplasmic antibody	4012393	Antiproteinase 3 antibody
36919060	Antisocial behaviour	4246609	Antisocial behavior
36919094	Psychopathic personality	440988	Antisocial personality disorder
36919090	Antisocial personality disorder	440988	Antisocial personality disorder
42890090	Streptococcus test	4301236	Antistreptolysin O
36009798	Antisynthetase syndrome	40482477	Antisynthetase syndrome
36312935	Antithrombin III	4263791	Antithrombin III assay
35104132	Antithrombin III deficiency	4264220	Antithrombin III deficiency
37019315	Anuria	4090272	Anuria
36918858	Anxiety	441542	Anxiety
36918853	Anxiety disorder	442077	Anxiety disorder
36918854	Anxiety disorder due to a general medical condition	4199892	Anxiety disorder due to a general medical condition
37622384	Aortic aneurysm	317585	Aortic aneurysm
36312016	Aortic bruit	4305655	Aortic bruit
35205061	Aortic valve calcification	4108164	Aortic valve calcification
35205062	Aortic valve disease	314054	Aortic valve disorder
35205064	Aortic valve incompetence	315564	Aortic valve regurgitation
35205066	Aortic valve sclerosis	4195690	Aortic valve sclerosis
35205067	Aortic valve stenosis	4189343	Aortic valve stenosis
37622397	Aortic stenosis	4189343	Aortic valve stenosis
37622536	Aortitis	4324395	Aortitis
35707796	Aorto-oesophageal fistula	4067211	Aorto-esophageal fistula
35305413	Aorticopulmonary septal defect	4061819	Aortopulmonary window
35708167	Aphagia	4263845	Aphagia
35606903	Aphakia	381033	Aphakia
36718298	Aphasia	440424	Aphasia
36718306	Gerstmann's syndrome	4281451	Aphasia-angular gyrus syndrome
36718414	Aphonia	40481303	Aphonia
35708636	Aphthous stomatitis	4005162	Aphtha
35707624	Apical granuloma	4216820	Apical granuloma
35305490	Aplasia	4166825	Aplasia
35306261	Aplasia cutis congenita	4148874	Aplasia cutis congenita
35306037	Congenital muscle absence	4006451	Aplasia of muscle
35104101	Aplastic anaemia	137829	Aplastic anemia
37219885	Apnoea	321689	Apnea
36314024	Apolipoprotein	4122128	Apolipoprotein
36314025	Apolipoprotein A-I	4011002	Apolipoprotein A-I
36314030	Apolipoprotein A-II	4011004	Apolipoprotein A-II
36314035	Apolipoprotein B	4098284	Apolipoprotein B
36314042	Apolipoprotein C	4200700	Apolipoprotein C
36314044	Apolipoprotein E	4010049	Apolipoprotein E
36416664	Apoptosis	4048757	Apoptosis
36718350	Apparent life threatening event	4209083	Apparent life-threatening event
35707989	Appendicitis	440448	Appendicitis
36315156	Intraocular pressure test	4099256	Applanation tonometry
35808787	Application site anaesthesia	4317271	Application site anesthesia
35808788	Application site atrophy	4318387	Application site atrophy
35808815	Application site oedema	4319314	Application site edema
35808808	Application site infection	4318386	Application site infection
35808810	Application site irritation	4318383	Application site irritation
35808812	Application site necrosis	4316201	Application site necrosis
35808763	Administration site pain	4319311	Application site pain
35808816	Application site pain	4319311	Application site pain
35808795	Application site discolouration	4319312	Application site pigmentation changes
35808793	Application site dermatitis	4319313	Application site rash
35808824	Application site rash	4319313	Application site rash
35808825	Application site reaction	4319310	Application site reaction
35808829	Application site ulcer	4318384	Application site ulcer
36718299	Apraxia	132342	Apraxia
36718416	Aprosody	4103469	Aprosodic speech
35708689	Aptyalism	4226991	Aptyalism
35708690	Dry mouth	4226991	Aptyalism
35506707	APUDoma	4102377	Apudoma
37320195	Aquagenic pruritus	4081074	Aquagenic pruritus
36009784	Urticaria aquagenic	4231711	Aquagenic urticaria
35305910	Arachnodactyly	4268759	Arachnodactyly
36617348	Arachnoid cyst	4143302	Arachnoid cyst
36211629	Arachnoiditis	4218912	Arachnoiditis
36918866	Arachnophobia	4012102	Arachnophobia
35606852	Arcus lipoides	4009186	Arcus senilis
36110866	Arenaviral haemorrhagic fever	442783	Arenaviral hemorrhagic fever
36110867	Argentine haemorrhagic fever	4240364	Argentinian hemorrhagic fever
35305764	Arginase deficiency	4053156	Arginase deficiency
35305765	Argininosuccinate lyase deficiency	4164940	Argininosuccinate lyase deficiency
35607298	Argyll-Robertson pupils	4185459	Argyll-Robertson pupil
37320225	Argyria	4115586	Argyria
36416722	Vitamin B2 deficiency	432580	Ariboflavinosis
36818672	Arrested labour	4243939	Arrested labor
35205270	Arrhythmogenic right ventricular dysplasia	4101624	Arrhythmogenic right ventricular dysplasia
36211155	Arsenical keratosis	4301291	Arsenical keratosis
36312017	Arterial bruit	4148775	Arterial bruit
37622513	Arterial haemorrhage	4121635	Arterial hemorrhage
37622399	Arterial insufficiency	4109870	Arterial insufficiency
36211206	Arterial injury	4119619	Arterial laceration
37622412	Steal syndrome	4121640	Arterial steal syndrome
37622454	Arterial thrombosis	4278217	Arterial thrombosis
35305721	Alagille syndrome	4136964	Arteriohepatic dysplasia
37622403	Arteriosclerosis	4103842	Arteriosclerosis
36110012	Arteriosclerotic gangrene	317577	Arteriosclerotic gangrene
35607424	Arteriosclerotic retinopathy	4318983	Arteriosclerotic retinopathy
37622401	Arterial spasm	4292397	Arteriospasm
37622512	Arteriovenous fistula	4029967	Arteriovenous fistula
36211510	Arteriovenous fistula aneurysm	4116326	Arteriovenous fistula aneurysm
36110738	Arteriovenous fistula site infection	4120944	Arteriovenous fistula infection
36211511	Arteriovenous fistula occlusion	4120282	Arteriovenous fistula occlusion
35305429	Pulmonary arteriovenous fistula	441593	Arteriovenous fistula of pulmonary vessels
36211515	Arteriovenous fistula thrombosis	4125011	Arteriovenous fistula thrombosis
36211516	Arteriovenous graft aneurysm	4094024	Arteriovenous graft aneurysm
35305414	Arteriovenous malformation	4075418	Arteriovenous malformation
35305430	Renal arteriovenous malformation	4318411	Arteriovenous malformation of kidney
35305427	Hepatic arteriovenous malformation	4224145	Arteriovenous malformation of liver
36211699	Shunt thrombosis	4089919	Arteriovenous shunt thrombosis
37622537	Arteritis	314659	Arteritis
36516810	Temporomandibular joint syndrome	73231	Arthralgia of temporomandibular joint
36516779	Arthritis	4291025	Arthritis
36111014	Arthritis viral	4343916	Arthritis due to viral infection
36516786	Polyarthritis	4025831	Arthritis mutilans
36009858	Amyloid arthropathy	4029600	Arthritis secondary to amyloidosis
36516791	Arthrofibrosis	45769842	Arthrofibrosis
36516781	Arthropathy	73553	Arthropathy
36110363	Arthritis fungal	75896	Arthropathy associated with a mycosis
36516784	Neuropathic arthropathy	74723	Arthropathy associated with a neurological disorder
36110443	Arthritis helminthic	76193	Arthropathy associated with helminthiasis
